Row ID,REGION-CATEGORIA-PRODUCTO,MES,LITROS,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE,ORIGEN,LITROS(-1),Prediction (LITROS),REGION,CATEGORIA,PRODUCTO
Row73#1,Antioquia-Agua-ACHE2O Con Gas 1L x 6uds,1/9/2025,,"55,300.0",6.0,ESCENARIO 3,36.0,40.1,Antioquia,Agua,ACHE2O Con Gas 1L x 6uds
Row74#1,Antioquia-Agua-ACHE2O Con Gas 1L x 6uds,1/10/2025,,"55,300.0",6.0,ESCENARIO 3,36.0,42.2,Antioquia,Agua,ACHE2O Con Gas 1L x 6uds
Row75#1,Antioquia-Agua-ACHE2O Con Gas 1L x 6uds,1/11/2025,,"55,300.0",6.0,ESCENARIO 3,36.0,43.6,Antioquia,Agua,ACHE2O Con Gas 1L x 6uds
Row76#1,Antioquia-Agua-ACHE2O Con Gas 1L x 6uds,1/12/2025,,"55,300.0",6.0,ESCENARIO 3,36.0,41.3,Antioquia,Agua,ACHE2O Con Gas 1L x 6uds
Row77#1,Antioquia-Agua-ACHE2O Con Gas 1L x 6uds,1/1/2026,,"55,300.0",6.0,ESCENARIO 3,36.0,36.5,Antioquia,Agua,ACHE2O Con Gas 1L x 6uds
Row78#1,Antioquia-Agua-ACHE2O Con Gas 1L x 6uds,1/2/2026,,"55,300.0",6.0,ESCENARIO 3,36.0,39.5,Antioquia,Agua,ACHE2O Con Gas 1L x 6uds
Row79#1,Antioquia-Agua-ACHE2O Con Gas 1L x 6uds,1/3/2026,,"55,300.0",6.0,ESCENARIO 3,36.0,42.6,Antioquia,Agua,ACHE2O Con Gas 1L x 6uds
Row80#1,Antioquia-Agua-ACHE2O Con Gas 1L x 6uds,1/4/2026,,"55,300.0",6.0,ESCENARIO 3,36.0,42.2,Antioquia,Agua,ACHE2O Con Gas 1L x 6uds
Row81#1,Antioquia-Agua-ACHE2O Con Gas 1L x 6uds,1/5/2026,,"55,300.0",6.0,ESCENARIO 3,36.0,43.4,Antioquia,Agua,ACHE2O Con Gas 1L x 6uds
Row11#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/7/2022,60.0,"17,358.8",0.0,ACTUAL, ,57.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row12#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/8/2022,60.0,"17,549.9",2.1,ACTUAL,60.0,51.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row13#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/9/2022,54.0,"18,260.6",0.8,ACTUAL,60.0,52.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row14#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/10/2022,42.0,"18,782.8",7.7,ACTUAL,54.0,47.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row15#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/11/2022,54.0,"19,081.5",1.9,ACTUAL,42.0,50.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row16#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/12/2022,60.0,"19,696.2",0.0,ACTUAL,54.0,57.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row17#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/1/2023,36.0,"20,490.7",2.0,ACTUAL,60.0,50.9,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row18#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/2/2023,48.0,"20,919.8",0.0,ACTUAL,36.0,51.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row19#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/3/2023,18.0,"21,720.0",0.0,ACTUAL,48.0,33.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row20#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/4/2023,42.0,"22,078.7",0.0,ACTUAL,18.0,46.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row21#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/5/2023,36.0,"23,143.9",14.7,ACTUAL,42.0,37.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row22#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/6/2023,60.0,"24,178.7",7.6,ACTUAL,36.0,53.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row23#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/7/2023,36.0,"24,777.1",1.2,ACTUAL,60.0,51.8,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row24#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/8/2023,36.0,"25,739.0",7.0,ACTUAL,36.0,44.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row25#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/9/2023,42.0,"26,643.9",10.6,ACTUAL,36.0,41.8,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row26#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/10/2023,42.0,"27,331.8",8.7,ACTUAL,42.0,41.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row27#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/11/2023,42.0,"28,519.2",4.9,ACTUAL,42.0,49.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row28#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/12/2023,42.0,"29,127.2",2.6,ACTUAL,42.0,45.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row29#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/1/2024,54.0,"30,080.8",4.0,ACTUAL,42.0,49.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row30#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/2/2024,54.0,"30,448.8",4.6,ACTUAL,54.0,51.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row31#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/3/2024,78.0,"30,913.9",4.9,ACTUAL,54.0,48.8,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row32#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/4/2024,36.0,"31,307.0",4.7,ACTUAL,78.0,40.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row33#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/5/2024,36.0,"32,274.8",4.7,ACTUAL,36.0,45.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row34#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/6/2024,24.0,"32,900.9",0.0,ACTUAL,36.0,44.9,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row35#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/7/2024,54.0,"34,509.5",5.3,ACTUAL,24.0,48.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row36#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/8/2024,48.0,"35,424.2",9.4,ACTUAL,54.0,42.9,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row37#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/9/2024,24.0,"36,476.3",13.0,ACTUAL,48.0,34.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row38#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/10/2024,48.0,"37,606.6",5.6,ACTUAL,24.0,42.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row39#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/11/2024,60.0,"38,578.3",2.9,ACTUAL,48.0,41.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row40#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/12/2024,54.0,"40,233.9",2.3,ACTUAL,60.0,38.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row41#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/1/2025,42.0,"41,358.0",12.0,ACTUAL,54.0,41.8,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row42#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/2/2025,30.0,"43,279.4",15.0,ACTUAL,42.0,36.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row43#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/3/2025,54.0,"44,126.4",1.8,ACTUAL,30.0,30.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row44#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/4/2025,60.0,"45,552.0",3.1,ACTUAL,54.0,43.9,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row45#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/5/2025,66.0,"47,543.3",2.8,ACTUAL,60.0,37.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row46#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/6/2025,,"39,800.0",6.0,ESCENARIO 1,66.0,47.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row47#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/7/2025,,"40,500.0",7.0,ESCENARIO 1,66.0,43.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row48#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/8/2025,,"41,100.0",7.0,ESCENARIO 1,66.0,42.3,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row49#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/9/2025,,"41,700.0",7.0,ESCENARIO 1,66.0,44.8,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row50#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/10/2025,,"42,300.0",6.0,ESCENARIO 1,66.0,39.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row51#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/11/2025,,"43,000.0",6.0,ESCENARIO 1,66.0,38.9,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row52#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/12/2025,,"43,700.0",6.0,ESCENARIO 1,66.0,41.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row53#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/1/2026,,"44,400.0",7.0,ESCENARIO 1,66.0,41.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row54#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/2/2026,,"45,200.0",6.0,ESCENARIO 1,66.0,44.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row55#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/3/2026,,"45,800.0",3.0,ESCENARIO 1,66.0,36.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row56#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/4/2026,,"46,600.0",3.0,ESCENARIO 1,66.0,38.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row57#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/5/2026,,"47,600.0",3.0,ESCENARIO 1,66.0,37.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row58#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/6/2025,,"50,000.0",5.0,ESCENARIO 2,66.0,45.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row59#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/7/2025,,"50,000.0",5.0,ESCENARIO 2,66.0,43.8,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row60#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/8/2025,,"50,000.0",5.0,ESCENARIO 2,66.0,44.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row61#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/9/2025,,"50,000.0",5.0,ESCENARIO 2,66.0,46.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row62#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/10/2025,,"50,000.0",5.0,ESCENARIO 2,66.0,40.8,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row63#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/11/2025,,"50,000.0",5.0,ESCENARIO 2,66.0,40.3,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row64#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/12/2025,,"50,000.0",5.0,ESCENARIO 2,66.0,42.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row65#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/1/2026,,"50,000.0",5.0,ESCENARIO 2,66.0,43.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row66#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/2/2026,,"50,000.0",5.0,ESCENARIO 2,66.0,45.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row67#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/3/2026,,"50,000.0",5.0,ESCENARIO 2,66.0,43.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row68#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/4/2026,,"50,000.0",5.0,ESCENARIO 2,66.0,40.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row69#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/5/2026,,"50,000.0",5.0,ESCENARIO 2,66.0,39.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row70#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/6/2025,,"61,900.0",5.0,ESCENARIO 3,66.0,28.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row71#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/7/2025,,"61,900.0",5.0,ESCENARIO 3,66.0,27.9,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row72#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/8/2025,,"61,900.0",5.0,ESCENARIO 3,66.0,28.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row73#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/9/2025,,"61,900.0",5.0,ESCENARIO 3,66.0,30.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row74#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/10/2025,,"61,900.0",5.0,ESCENARIO 3,66.0,24.9,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row75#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/11/2025,,"61,900.0",5.0,ESCENARIO 3,66.0,24.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row76#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/12/2025,,"61,900.0",5.0,ESCENARIO 3,66.0,25.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row77#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/1/2026,,"61,900.0",5.0,ESCENARIO 3,66.0,27.8,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row78#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/2/2026,,"61,900.0",5.0,ESCENARIO 3,66.0,29.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row79#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/3/2026,,"61,900.0",5.0,ESCENARIO 3,66.0,30.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row80#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/4/2026,,"61,900.0",5.0,ESCENARIO 3,66.0,24.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row81#2,Antioquia-Agua-ACHE2O Con Gas 500mL x 12uds,1/5/2026,,"61,900.0",5.0,ESCENARIO 3,66.0,24.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 12uds
Row11#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/7/2022,18.0,"8,103.0",3.5,ACTUAL, ,18.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row12#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/8/2022,33.0,"8,338.5",4.3,ACTUAL,18.0,26.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row13#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/9/2022,30.0,"8,500.4",4.0,ACTUAL,33.0,22.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row14#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/10/2022,21.0,"8,858.6",2.9,ACTUAL,30.0,17.9,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row15#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/11/2022,24.0,"8,951.8",2.5,ACTUAL,21.0,19.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row16#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/12/2022,39.0,"9,098.1",2.8,ACTUAL,24.0,28.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row17#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/1/2023,9.0,"9,438.0",0.0,ACTUAL,39.0,9.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row18#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/2/2023,24.0,"9,578.4",0.0,ACTUAL,9.0,17.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row19#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/3/2023,39.0,"9,782.2",6.1,ACTUAL,24.0,27.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row20#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/4/2023,30.0,"10,195.9",10.9,ACTUAL,39.0,15.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row21#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/5/2023,24.0,"10,448.5",2.9,ACTUAL,30.0,17.3,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row22#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/6/2023,21.0,"10,579.4",8.7,ACTUAL,24.0,18.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row23#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/7/2023,39.0,"10,861.7",10.8,ACTUAL,21.0,21.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row24#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/8/2023,30.0,"11,112.0",5.3,ACTUAL,39.0,26.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row25#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/9/2023,27.0,"11,610.7",5.3,ACTUAL,30.0,27.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row26#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/10/2023,30.0,"12,152.1",4.0,ACTUAL,27.0,27.8,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row27#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/11/2023,27.0,"12,656.0",2.7,ACTUAL,30.0,21.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row28#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/12/2023,42.0,"13,074.8",0.9,ACTUAL,27.0,24.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row29#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/1/2024,27.0,"13,307.2",4.6,ACTUAL,42.0,24.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row30#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/2/2024,12.0,"13,611.6",14.8,ACTUAL,27.0,22.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row31#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/3/2024,15.0,"14,276.4",5.6,ACTUAL,12.0,29.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row32#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/4/2024,21.0,"14,757.8",0.0,ACTUAL,15.0,23.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row33#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/5/2024,18.0,"15,389.2",4.7,ACTUAL,21.0,26.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row34#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/6/2024,21.0,"15,832.2",0.0,ACTUAL,18.0,19.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row35#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/7/2024,24.0,"16,314.2",0.0,ACTUAL,21.0,27.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row36#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/8/2024,24.0,"16,966.8",0.0,ACTUAL,24.0,25.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row37#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/9/2024,30.0,"17,191.7",7.4,ACTUAL,24.0,35.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row38#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/10/2024,24.0,"17,778.0",9.0,ACTUAL,30.0,26.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row39#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/11/2024,18.0,"18,637.2",2.3,ACTUAL,24.0,26.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row40#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/12/2024,24.0,"19,158.7",6.4,ACTUAL,18.0,36.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row41#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/1/2025,27.0,"19,956.7",0.8,ACTUAL,24.0,24.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row42#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/2/2025,24.0,"20,270.5",7.0,ACTUAL,27.0,32.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row43#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/3/2025,27.0,"20,521.0",1.6,ACTUAL,24.0,33.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row44#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/4/2025,24.0,"21,245.9",3.9,ACTUAL,27.0,30.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row45#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/5/2025,24.0,"22,159.3",5.3,ACTUAL,24.0,26.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row46#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/6/2025,,"18,900.0",4.0,ESCENARIO 1,24.0,24.3,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row47#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/7/2025,,"19,200.0",4.0,ESCENARIO 1,24.0,37.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row48#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/8/2025,,"19,400.0",4.0,ESCENARIO 1,24.0,34.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row49#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/9/2025,,"19,700.0",5.0,ESCENARIO 1,24.0,35.3,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row50#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/10/2025,,"20,000.0",5.0,ESCENARIO 1,24.0,30.6,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row51#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/11/2025,,"20,300.0",4.0,ESCENARIO 1,24.0,26.7,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row52#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/12/2025,,"20,600.0",4.0,ESCENARIO 1,24.0,38.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row53#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/1/2026,,"20,900.0",4.0,ESCENARIO 1,24.0,33.8,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row54#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/2/2026,,"21,100.0",4.0,ESCENARIO 1,24.0,34.4,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row55#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/3/2026,,"21,400.0",4.0,ESCENARIO 1,24.0,34.2,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row56#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/4/2026,,"21,800.0",5.0,ESCENARIO 1,24.0,31.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row57#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/5/2026,,"22,200.0",5.0,ESCENARIO 1,24.0,26.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row58#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/6/2025,,"23,300.0",4.0,ESCENARIO 2,24.0,24.3,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row59#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/7/2025,,"23,300.0",4.0,ESCENARIO 2,24.0,37.0,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row60#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/8/2025,,"23,300.0",4.0,ESCENARIO 2,24.0,34.1,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row61#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/9/2025,,"23,300.0",4.0,ESCENARIO 2,24.0,35.3,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
Row62#3,Antioquia-Agua-ACHE2O Con Gas 500mL x 6uds,1/10/2025,,"23,300.0",4.0,ESCENARIO 2,24.0,30.5,Antioquia,Agua,ACHE2O Con Gas 500mL x 6uds
