historico_precio_id,producto_id,fecha_actualizacion,precio_base,costo_variable
664,15,2024-10-01,28630.47,7720.95
665,15,2024-11-01,29097.28,7773.92
666,15,2024-12-01,30350.08,7828.09
667,15,2025-01-01,30702.54,7893.53
668,15,2025-02-01,31412.13,7900.73
669,15,2025-03-01,32038.13,7928.84
670,15,2025-04-01,33016.52,7982.53
671,15,2025-05-01,33690.28,8061.61
672,15,2025-06-01,34069.07,8094.21
673,15,2025-07-01,35026.0,8154.76
674,15,2025-08-01,35726.31,8192.44
675,15,2025-09-01,37232.38,8203.89
676,16,2022-01-01,23940.0,12960.0
677,16,2022-02-01,25120.31,12976.94
678,16,2022-03-01,26199.15,13025.25
679,16,2022-04-01,27121.67,13109.22
680,16,2022-05-01,28024.63,13143.15
681,16,2022-06-01,29215.95,13146.02
682,16,2022-07-01,29583.45,13264.66
683,16,2022-08-01,30404.01,13281.74
684,16,2022-09-01,31808.77,13391.89
685,16,2022-10-01,32548.71,13397.61
686,16,2022-11-01,33474.39,13420.12
687,16,2022-12-01,34577.55,13530.39
688,16,2023-01-01,35469.65,13534.38
689,16,2023-02-01,36793.68,13557.77
690,16,2023-03-01,37477.62,13583.14
691,16,2023-04-01,38271.93,13703.14
692,16,2023-05-01,38707.69,13787.99
693,16,2023-06-01,39475.32,13828.68
694,16,2023-07-01,40520.61,13904.83
695,16,2023-08-01,41024.65,13943.73
696,16,2023-09-01,41660.1,13971.54
697,16,2023-10-01,43550.89,14045.0
698,16,2023-11-01,45085.2,14157.66
699,16,2023-12-01,46969.48,14297.74
700,16,2024-01-01,48908.22,14349.08
701,16,2024-02-01,50462.56,14418.63
702,16,2024-03-01,52809.43,14491.07
703,16,2024-04-01,54157.93,14517.13
704,16,2024-05-01,55390.3,14548.93
705,16,2024-06-01,57928.87,14662.2
706,16,2024-07-01,58643.92,14807.58
707,16,2024-08-01,60472.28,14921.13
708,16,2024-09-01,63494.94,15066.46
709,16,2024-10-01,64384.21,15165.43
710,16,2024-11-01,65714.46,15289.22
711,16,2024-12-01,68782.69,15297.77
712,16,2025-01-01,72211.9,15331.34
713,16,2025-02-01,75379.13,15453.59
714,16,2025-03-01,77202.72,15583.28
715,16,2025-04-01,80584.88,15610.72
716,16,2025-05-01,83300.65,15736.58
717,16,2025-06-01,86458.17,15880.41
718,16,2025-07-01,87420.3,15991.66
719,16,2025-08-01,91607.94,16081.79
720,16,2025-09-01,94587.43,16112.06
721,17,2022-01-01,29925.0,16200.0
722,17,2022-02-01,30813.45,16250.07
723,17,2022-03-01,31726.07,16264.74
724,17,2022-04-01,32338.54,16300.33
725,17,2022-05-01,33342.91,16300.44
726,17,2022-06-01,34900.55,16333.28
727,17,2022-07-01,35431.72,16450.38
728,17,2022-08-01,37088.2,16589.27
729,17,2022-09-01,37939.14,16592.91
730,17,2022-10-01,39208.75,16745.1
731,17,2022-11-01,40815.32,16886.84
732,17,2022-12-01,42628.61,17049.05
733,17,2023-01-01,43691.92,17209.64
734,17,2023-02-01,44820.21,17227.03
735,17,2023-03-01,45809.42,17250.54
736,17,2023-04-01,46556.12,17414.19
737,17,2023-05-01,48496.29,17581.48
738,17,2023-06-01,50240.57,17612.11
739,17,2023-07-01,52689.78,17734.26
740,17,2023-08-01,55174.3,17873.83
741,17,2023-09-01,56218.72,17979.1
742,17,2023-10-01,57175.23,18034.26
743,17,2023-11-01,59321.58,18057.23
744,17,2023-12-01,61644.21,18228.55
745,17,2024-01-01,64599.92,18299.93
746,17,2024-02-01,67815.14,18476.56
747,17,2024-03-01,68581.13,18587.86
748,17,2024-04-01,71793.57,18767.7
749,17,2024-05-01,73145.86,18873.84
750,17,2024-06-01,76617.91,18900.38
751,17,2024-07-01,79668.36,18945.36
752,17,2024-08-01,83595.63,18977.17
753,17,2024-09-01,87391.94,18994.01
754,17,2024-10-01,90744.18,19115.4
755,17,2024-11-01,94869.97,19200.78
756,17,2024-12-01,96825.1,19248.69
757,17,2025-01-01,98055.92,19298.09
758,17,2025-02-01,99460.22,19298.34
759,17,2025-03-01,101990.24,19439.72
760,17,2025-04-01,106963.7,19611.67
761,17,2025-05-01,110143.01,19685.94
762,17,2025-06-01,113650.07,19705.91
763,17,2025-07-01,116966.33,19876.18
764,17,2025-08-01,121181.65,20012.76
765,17,2025-09-01,123181.91,20027.51
766,18,2022-01-01,59850.0,32400.0
767,18,2022-02-01,61211.51,32708.34
768,18,2022-03-01,62005.3,32763.98
769,18,2022-04-01,63556.57,33003.81
770,18,2022-05-01,65582.87,33300.23
771,18,2022-06-01,66482.94,33498.04
772,18,2022-07-01,68779.65,33659.75
773,18,2022-08-01,69552.71,33976.97
774,18,2022-09-01,70707.28,34279.28
775,18,2022-10-01,71858.69,34313.99
776,18,2022-11-01,73168.1,34379.18
777,18,2022-12-01,75940.28,34627.41
778,18,2023-01-01,78917.06,34719.26
779,18,2023-02-01,80594.91,34801.74
780,18,2023-03-01,81560.87,35000.73
781,18,2023-04-01,85116.45,35054.49
782,18,2023-05-01,87196.11,35204.39
783,18,2023-06-01,89095.41,35437.45
784,18,2023-07-01,92125.42,35508.21
785,18,2023-08-01,93141.51,35568.87
786,18,2023-09-01,95160.12,35598.01
787,18,2023-10-01,99323.45,35707.78
788,18,2023-11-01,101895.8,35882.43
789,18,2023-12-01,105609.05,35915.13
790,18,2024-01-01,108963.73,35981.53
791,18,2024-02-01,113912.83,36114.45
792,18,2024-03-01,117083.14,36209.54
793,18,2024-04-01,120431.99,36291.46
794,18,2024-05-01,122930.05,36313.83
795,18,2024-06-01,127858.24,36556.21
796,18,2024-07-01,129575.16,36681.89
797,18,2024-08-01,133677.25,37037.96
798,18,2024-09-01,138167.34,37243.0
799,18,2024-10-01,144195.84,37547.8
800,18,2024-11-01,148052.4,37748.87
801,18,2024-12-01,154666.75,37928.11
802,18,2025-01-01,161667.92,38108.75
803,18,2025-02-01,163795.18,38452.79
804,18,2025-03-01,170113.13,38645.86
805,18,2025-04-01,177941.43,38955.2
806,18,2025-05-01,184543.31,39196.83
807,18,2025-06-01,187276.63,39493.62
808,18,2025-07-01,190444.44,39882.38
809,18,2025-08-01,199754.62,40204.81
810,18,2025-09-01,202760.42,40375.03
811,19,2022-01-01,5250.0,2700.0
812,19,2022-02-01,5511.93,2716.94
813,19,2022-03-01,5750.95,2723.95
814,19,2022-04-01,6017.98,2748.85
815,19,2022-05-01,6094.29,2759.52
816,19,2022-06-01,6252.1,2768.52
817,19,2022-07-01,6383.69,2781.2
818,19,2022-08-01,6670.56,2803.08
819,19,2022-09-01,6903.51,2817.73
820,19,2022-10-01,7088.41,2829.41
821,19,2022-11-01,7201.31,2846.05
822,19,2022-12-01,7491.78,2872.79
823,19,2023-01-01,7843.87,2888.95
824,19,2023-02-01,7953.99,2897.22
825,19,2023-03-01,8203.95,2907.18
826,19,2023-04-01,8420.83,2918.32
827,19,2023-05-01,8668.6,2936.09
828,19,2023-06-01,8768.28,2944.18
829,19,2023-07-01,8906.42,2962.1
830,19,2023-08-01,9242.61,2963.25
831,19,2023-09-01,9663.92,2973.07
832,19,2023-10-01,9852.4,2995.24
833,19,2023-11-01,10313.82,3022.11
834,19,2023-12-01,10425.31,3046.81
835,19,2024-01-01,10655.94,3055.35
836,19,2024-02-01,10972.05,3076.62
837,19,2024-03-01,11124.88,3103.35
838,19,2024-04-01,11295.93,3133.58
839,19,2024-05-01,11609.1,3159.46
840,19,2024-06-01,11850.3,3172.63
841,19,2024-07-01,12274.8,3178.59
842,19,2024-08-01,12501.34,3204.78
843,19,2024-09-01,12996.87,3229.12
844,19,2024-10-01,13577.67,3255.63
845,19,2024-11-01,13993.29,3260.81
846,19,2024-12-01,14307.37,3277.34
847,19,2025-01-01,14528.08,3305.24
848,19,2025-02-01,15184.36,3306.2
849,19,2025-03-01,15453.28,3333.74
850,19,2025-04-01,16125.17,3342.06
851,19,2025-05-01,16580.83,3372.74
852,19,2025-06-01,17213.97,3381.98
853,19,2025-07-01,17953.14,3399.06
854,19,2025-08-01,18588.98,3403.27
855,19,2025-09-01,18797.6,3415.95
856,20,2022-01-01,10500.0,5400.0
857,20,2022-02-01,10970.6,5431.69
858,20,2022-03-01,11233.79,5440.57
859,20,2022-04-01,11748.07,5481.32
860,20,2022-05-01,12189.26,5496.95
861,20,2022-06-01,12499.63,5505.9
862,20,2022-07-01,12910.75,5559.03
863,20,2022-08-01,13482.5,5595.02
864,20,2022-09-01,13982.81,5610.08
865,20,2022-10-01,14351.68,5611.2
866,20,2022-11-01,14943.14,5654.27
867,20,2022-12-01,15097.89,5705.81
868,20,2023-01-01,15639.83,5740.11
869,20,2023-02-01,15801.52,5754.6
870,20,2023-03-01,16468.4,5772.18
871,20,2023-04-01,17270.1,5809.28
872,20,2023-05-01,17735.57,5831.15
873,20,2023-06-01,18160.31,5845.84
874,20,2023-07-01,18680.93,5885.43
875,20,2023-08-01,19483.7,5908.8
876,20,2023-09-01,19758.27,5939.02
877,20,2023-10-01,20479.33,5989.1
878,20,2023-11-01,20990.68,6027.87
879,20,2023-12-01,21711.96,6045.86
880,20,2024-01-01,22022.97,6049.72
881,20,2024-02-01,23113.87,6088.47
882,20,2024-03-01,24141.5,6104.37
883,20,2024-04-01,25069.59,6158.84
884,20,2024-05-01,25619.91,6168.07
885,20,2024-06-01,26660.56,6223.56
886,20,2024-07-01,27786.09,6273.5
887,20,2024-08-01,28730.85,6314.94
888,20,2024-09-01,29800.51,6360.49
889,20,2024-10-01,30879.77,6423.93
890,20,2024-11-01,31509.01,6450.82
891,20,2024-12-01,32313.47,6453.1
892,20,2025-01-01,33551.81,6490.01
893,20,2025-02-01,34142.21,6537.16
894,20,2025-03-01,34787.31,6572.11
895,20,2025-04-01,36227.36,6631.69
896,20,2025-05-01,37563.23,6665.33
897,20,2025-06-01,39209.13,6721.36
898,20,2025-07-01,40975.89,6733.53
899,20,2025-08-01,41545.62,6742.15
900,20,2025-09-01,42390.91,6796.65
901,21,2022-01-01,12600.0,6480.0
902,21,2022-02-01,13068.58,6501.75
903,21,2022-03-01,13245.95,6524.85
904,21,2022-04-01,13772.72,6544.89
905,21,2022-05-01,14344.61,6566.57
906,21,2022-06-01,14637.56,6585.88
907,21,2022-07-01,15282.32,6616.87
908,21,2022-08-01,15964.76,6655.48
909,21,2022-09-01,16727.43,6660.22
910,21,2022-10-01,17489.82,6693.55
911,21,2022-11-01,18271.61,6719.1
912,21,2022-12-01,18672.38,6722.73
913,21,2023-01-01,19497.13,6731.96
914,21,2023-02-01,19848.31,6759.51
915,21,2023-03-01,20498.86,6820.79
916,21,2023-04-01,21079.04,6842.37
917,21,2023-05-01,21893.25,6895.67
918,21,2023-06-01,22539.17,6939.18
919,21,2023-07-01,22923.98,6983.21
920,21,2023-08-01,23157.54,7002.31
921,21,2023-09-01,24094.21,7014.12
922,21,2023-10-01,25071.94,7048.46
923,21,2023-11-01,26088.43,7054.67
924,21,2023-12-01,26990.55,7099.36
925,21,2024-01-01,27695.97,7167.89
926,21,2024-02-01,28397.58,7170.59
927,21,2024-03-01,28908.07,7197.34
928,21,2024-04-01,29213.43,7220.53
929,21,2024-05-01,30479.22,7234.29
930,21,2024-06-01,31609.08,7279.63
931,21,2024-07-01,32239.77,7330.12
932,21,2024-08-01,33006.24,7339.57
933,21,2024-09-01,33842.68,7382.78
934,21,2024-10-01,34407.2,7443.6
935,21,2024-11-01,35161.68,7465.25
936,21,2024-12-01,36536.97,7509.77
937,21,2025-01-01,37396.08,7576.45
938,21,2025-02-01,39259.11,7602.42
939,21,2025-03-01,41067.2,7629.73
940,21,2025-04-01,41787.4,7702.07
941,21,2025-05-01,43740.05,7733.14
942,21,2025-06-01,44577.09,7789.37
943,21,2025-07-01,45256.81,7846.55
944,21,2025-08-01,46776.88,7859.81
945,21,2025-09-01,47930.57,7910.94
946,22,2022-01-01,25200.0,12960.0
947,22,2022-02-01,25709.84,13029.3
948,22,2022-03-01,26016.9,13158.9
949,22,2022-04-01,26965.97,13244.9
950,22,2022-05-01,27256.92,13336.26
951,22,2022-06-01,27983.89,13386.97
952,22,2022-07-01,28876.33,13450.48
953,22,2022-08-01,29341.96,13543.99
954,22,2022-09-01,30375.16,13584.77
955,22,2022-10-01,31482.84,13674.77
956,22,2022-11-01,32137.65,13757.59
957,22,2022-12-01,32635.35,13871.87
958,22,2023-01-01,33098.66,13971.58
959,22,2023-02-01,33585.52,13987.51
960,22,2023-03-01,34064.13,14015.3
961,22,2023-04-01,34676.94,14052.16
962,22,2023-05-01,35749.35,14080.5
963,22,2023-06-01,37112.74,14122.09
964,22,2023-07-01,37542.37,14192.19
965,22,2023-08-01,38229.69,14324.62
966,22,2023-09-01,39117.54,14325.01
967,22,2023-10-01,40559.62,14454.92
968,22,2023-11-01,42320.28,14551.63
969,22,2023-12-01,42995.96,14564.74
970,22,2024-01-01,44305.97,14670.13
971,22,2024-02-01,44928.54,14707.67
972,22,2024-03-01,45793.25,14853.08
973,22,2024-04-01,46793.42,14922.04
974,22,2024-05-01,47448.17,14948.11
975,22,2024-06-01,47997.51,14991.54
976,22,2024-07-01,50016.47,15038.42
977,22,2024-08-01,51994.2,15052.71
978,22,2024-09-01,54091.03,15059.62
979,22,2024-10-01,56475.36,15159.52
980,22,2024-11-01,57425.3,15213.72
981,22,2024-12-01,59004.99,15308.32
982,22,2025-01-01,61668.42,15322.55
983,22,2025-02-01,64295.41,15350.57
984,22,2025-03-01,65969.09,15498.29
985,22,2025-04-01,67346.08,15558.07
986,22,2025-05-01,70311.12,15682.52
987,22,2025-06-01,72839.08,15807.5
988,22,2025-07-01,73896.87,15917.55
989,22,2025-08-01,74809.19,16067.57
990,22,2025-09-01,76034.25,16134.42
991,23,2022-01-01,31500.0,16200.0
992,23,2022-02-01,32669.78,16229.36
993,23,2022-03-01,33492.73,16287.56
994,23,2022-04-01,33866.26,16399.04
995,23,2022-05-01,35340.85,16558.68
996,23,2022-06-01,35878.96,16711.09
997,23,2022-07-01,36399.83,16779.82
998,23,2022-08-01,36830.76,16823.72
999,23,2022-09-01,37662.01,16942.25
1000,23,2022-10-01,39059.92,17072.29
1001,23,2022-11-01,40351.47,17168.75
1002,23,2022-12-01,42333.37,17283.75
1003,23,2023-01-01,43329.56,17374.16
1004,23,2023-02-01,44977.09,17390.71
1005,23,2023-03-01,46617.34,17433.94
1006,23,2023-04-01,47728.23,17551.84
1007,23,2023-05-01,48940.29,17699.11
1008,23,2023-06-01,50522.71,17873.94
1009,23,2023-07-01,51138.21,17988.94
1010,23,2023-08-01,51970.59,18141.64
1011,23,2023-09-01,54261.19,18299.37
1012,23,2023-10-01,54966.29,18389.34
1013,23,2023-11-01,56045.59,18567.74
1014,23,2023-12-01,56718.92,18609.09
1015,23,2024-01-01,58745.64,18684.14
1016,23,2024-02-01,59885.31,18769.92
1017,23,2024-03-01,62403.51,18854.03
1018,23,2024-04-01,65165.71,18938.32
1019,23,2024-05-01,66126.79,19032.51
1020,23,2024-06-01,68516.28,19052.05
1021,23,2024-07-01,70331.52,19158.19
1022,23,2024-08-01,71035.31,19175.6
1023,23,2024-09-01,73462.45,19294.31
1024,23,2024-10-01,75092.13,19392.39
1025,23,2024-11-01,76464.37,19522.6
1026,23,2024-12-01,80135.75,19593.53
1027,23,2025-01-01,81111.08,19637.21
1028,23,2025-02-01,83396.66,19747.21
1029,23,2025-03-01,86298.06,19840.64
1030,23,2025-04-01,89429.53,19982.68
1031,23,2025-05-01,90731.71,20134.41
1032,23,2025-06-01,92443.81,20203.14
1033,23,2025-07-01,96436.95,20397.99
1034,23,2025-08-01,98527.64,20504.46
1035,23,2025-09-01,102279.95,20513.85
1036,24,2022-01-01,63000.0,32400.0
1037,24,2022-02-01,65436.48,32633.79
1038,24,2022-03-01,66370.81,32833.13
1039,24,2022-04-01,67532.41,33138.55
1040,24,2022-05-01,69269.06,33290.01
1041,24,2022-06-01,72126.88,33528.63
1042,24,2022-07-01,73159.06,33667.6
1043,24,2022-08-01,76602.3,33949.55
1044,24,2022-09-01,79172.49,34211.69
1045,24,2022-10-01,81390.92,34436.96
1046,24,2022-11-01,85317.84,34483.32
1047,24,2022-12-01,87873.38,34666.21
1048,24,2023-01-01,88922.84,34990.45
1049,24,2023-02-01,92795.66,35159.43
1050,24,2023-03-01,95610.46,35483.31
1051,24,2023-04-01,97244.26,35688.6
1052,24,2023-05-01,101058.16,35734.42
1053,24,2023-06-01,103634.76,35949.02
1054,24,2023-07-01,108330.23,36130.24
1055,24,2023-08-01,111080.36,36484.14
1056,24,2023-09-01,116260.75,36762.29
1057,24,2023-10-01,118695.7,37116.53
1058,24,2023-11-01,124490.38,37284.61
1059,24,2023-12-01,126399.42,37438.5
1060,24,2024-01-01,131202.67,37718.7
1061,24,2024-02-01,134083.42,37983.29
1062,24,2024-03-01,140040.52,38253.68
1063,24,2024-04-01,146681.31,38495.67
1064,24,2024-05-01,149326.79,38735.95
1065,24,2024-06-01,152555.71,38869.7
1066,24,2024-07-01,158184.25,39251.14
1067,24,2024-08-01,163879.43,39627.29
1068,24,2024-09-01,168821.34,39902.43
1069,24,2024-10-01,172686.55,39948.48
1070,24,2024-11-01,176846.48,40140.38
1071,24,2024-12-01,182651.56,40408.18
1072,24,2025-01-01,187528.2,40710.38
1073,24,2025-02-01,195714.85,40826.78
1074,24,2025-03-01,204305.17,41156.78
1075,24,2025-04-01,210620.08,41167.18
1076,24,2025-05-01,213950.63,41443.1
1077,24,2025-06-01,217800.91,41754.0
1078,24,2025-07-01,221380.99,41873.67
1079,24,2025-08-01,225813.58,42225.15
1080,24,2025-09-01,234309.54,42349.77
1081,25,2022-01-01,5250.0,2700.0
1082,25,2022-02-01,5473.45,2702.77
1083,25,2022-03-01,5718.23,2722.76
1084,25,2022-04-01,5973.23,2742.97
1085,25,2022-05-01,6167.07,2749.49
1086,25,2022-06-01,6422.22,2771.45
1087,25,2022-07-01,6560.33,2789.87
1088,25,2022-08-01,6869.06,2800.68
1089,25,2022-09-01,7200.62,2828.01
1090,25,2022-10-01,7362.68,2843.62
1091,25,2022-11-01,7440.13,2850.77
1092,25,2022-12-01,7699.21,2873.03
1093,25,2023-01-01,8044.17,2896.88
1094,25,2023-02-01,8417.9,2917.29
1095,25,2023-03-01,8720.15,2939.32
1096,25,2023-04-01,8998.01,2957.06
1097,25,2023-05-01,9367.34,2985.57
1098,25,2023-06-01,9571.24,2990.87
1099,25,2023-07-01,9928.31,2996.46
1100,25,2023-08-01,10096.61,3011.86
1101,25,2023-09-01,10349.91,3024.77
1102,25,2023-10-01,10683.84,3028.7
1103,25,2023-11-01,11040.25,3036.42
1104,25,2023-12-01,11296.63,3057.97
1105,25,2024-01-01,11479.55,3062.67
1106,25,2024-02-01,11742.49,3064.23
1107,25,2024-03-01,12297.85,3083.09
1108,25,2024-04-01,12746.42,3098.21
1109,25,2024-05-01,13165.87,3109.3
1110,25,2024-06-01,13710.43,3119.18
1111,25,2024-07-01,13968.17,3124.92
1112,25,2024-08-01,14145.94,3140.71
1113,25,2024-09-01,14522.75,3157.58
1114,25,2024-10-01,14721.39,3164.56
1115,25,2024-11-01,14994.24,3175.06
1116,25,2024-12-01,15360.58,3182.0
1117,25,2025-01-01,15976.63,3198.88
1118,25,2025-02-01,16773.31,3225.23
1119,25,2025-03-01,17599.32,3225.51
1120,25,2025-04-01,18246.23,3239.89
1121,25,2025-05-01,19088.84,3259.77
1122,25,2025-06-01,19754.0,3291.03
1123,25,2025-07-01,20490.86,3301.59
1124,25,2025-08-01,21446.5,3332.79
1125,25,2025-09-01,21991.99,3350.79
1126,26,2022-01-01,10500.0,5400.0
1127,26,2022-02-01,10950.29,5420.25
1128,26,2022-03-01,11411.44,5444.4
1129,26,2022-04-01,11545.57,5493.31
1130,26,2022-05-01,11749.93,5521.54
1131,26,2022-06-01,12313.09,5530.78
1132,26,2022-07-01,12907.21,5560.53
1133,26,2022-08-01,13040.07,5564.17
1134,26,2022-09-01,13520.12,5607.21
1135,26,2022-10-01,14123.09,5631.0
1136,26,2022-11-01,14323.03,5661.28
1137,26,2022-12-01,14868.88,5716.55
1138,26,2023-01-01,15478.63,5753.51
1139,26,2023-02-01,16215.26,5796.48
1140,26,2023-03-01,16477.14,5823.1
1141,26,2023-04-01,16860.54,5828.2
1142,26,2023-05-01,17065.74,5874.49
1143,26,2023-06-01,17617.36,5908.27
1144,26,2023-07-01,17953.95,5923.55
1145,26,2023-08-01,18412.16,5960.88
1146,26,2023-09-01,18915.2,5961.89
1147,26,2023-10-01,19613.78,5993.78
1148,26,2023-11-01,20313.15,6030.84
1149,26,2023-12-01,21130.52,6066.16
1150,26,2024-01-01,21934.23,6070.56
1151,26,2024-02-01,22967.81,6077.0
1152,26,2024-03-01,23920.42,6095.31
1153,26,2024-04-01,24242.39,6141.96
1154,26,2024-05-01,24909.23,6166.23
1155,26,2024-06-01,25816.65,6195.46
1156,26,2024-07-01,26625.71,6203.91
1157,26,2024-08-01,27308.39,6253.39
1158,26,2024-09-01,28177.59,6313.43
1159,26,2024-10-01,28621.75,6356.19
1160,26,2024-11-01,29954.57,6406.72
1161,26,2024-12-01,31127.98,6430.63
1162,26,2025-01-01,32621.46,6466.23
1163,26,2025-02-01,33671.96,6474.2
1164,26,2025-03-01,34015.45,6512.83
1165,26,2025-04-01,35086.46,6574.51
1166,26,2025-05-01,35864.95,6623.71
1167,26,2025-06-01,37519.83,6646.49
1168,26,2025-07-01,38514.34,6689.42
1169,26,2025-08-01,39689.11,6700.19
1170,26,2025-09-01,40436.52,6756.12
1171,27,2022-01-01,12600.0,6480.0
1172,27,2022-02-01,13129.03,6535.23
1173,27,2022-03-01,13707.44,6596.16
1174,27,2022-04-01,14389.69,6626.59
1175,27,2022-05-01,14849.97,6645.85
1176,27,2022-06-01,15038.48,6652.38
1177,27,2022-07-01,15625.34,6684.79
1178,27,2022-08-01,15988.38,6693.36
1179,27,2022-09-01,16567.46,6700.06
1180,27,2022-10-01,17143.69,6760.37
1181,27,2022-11-01,17533.05,6790.84
1182,27,2022-12-01,18140.64,6811.6
1183,27,2023-01-01,18745.94,6850.12
1184,27,2023-02-01,19206.71,6871.79
1185,27,2023-03-01,19727.83,6872.12
1186,27,2023-04-01,20119.37,6887.34
1187,27,2023-05-01,20915.95,6917.38
1188,27,2023-06-01,21827.98,6926.67
1189,27,2023-07-01,22686.23,6987.48
1190,27,2023-08-01,23333.1,7012.55
1191,27,2023-09-01,23851.54,7051.24
1192,27,2023-10-01,24257.75,7094.01
1193,27,2023-11-01,25317.13,7154.93
1194,27,2023-12-01,25712.08,7193.47
1195,27,2024-01-01,26239.93,7257.23
1196,27,2024-02-01,26582.58,7262.7
1197,27,2024-03-01,26868.22,7299.53
1198,27,2024-04-01,27170.43,7342.01
1199,27,2024-05-01,27882.44,7385.33
1200,27,2024-06-01,29172.06,7426.07
1201,27,2024-07-01,30097.95,7500.24
1202,27,2024-08-01,30967.3,7558.38
1203,27,2024-09-01,31730.11,7575.26
1204,27,2024-10-01,33027.42,7630.8
1205,27,2024-11-01,33742.13,7666.26
1206,27,2024-12-01,34768.45,7696.68
1207,27,2025-01-01,35814.52,7747.68
1208,27,2025-02-01,37387.47,7810.17
1209,27,2025-03-01,38679.63,7823.12
1210,27,2025-04-01,39861.89,7858.03
1211,27,2025-05-01,40546.15,7932.58
1212,27,2025-06-01,42021.08,8009.35
1213,27,2025-07-01,43678.26,8048.08
1214,27,2025-08-01,44741.91,8065.69
1215,27,2025-09-01,46062.05,8070.76
1216,28,2022-01-01,25200.0,12960.0
1217,28,2022-02-01,25660.43,13077.64
1218,28,2022-03-01,26287.83,13139.06
1219,28,2022-04-01,27028.77,13145.16
1220,28,2022-05-01,28359.22,13187.76
1221,28,2022-06-01,29441.11,13256.52
1222,28,2022-07-01,30712.55,13367.2
1223,28,2022-08-01,31343.16,13439.96
1224,28,2022-09-01,31874.55,13527.81
1225,28,2022-10-01,32659.04,13616.19
1226,28,2022-11-01,34077.06,13686.54
1227,28,2022-12-01,34930.8,13810.71
1228,28,2023-01-01,36001.6,13859.45
1229,28,2023-02-01,37611.19,13926.93
1230,28,2023-03-01,38712.61,14011.08
1231,28,2023-04-01,39876.83,14030.55
1232,28,2023-05-01,40539.75,14041.37
1233,28,2023-06-01,41988.6,14071.07
1234,28,2023-07-01,42722.4,14122.04
1235,28,2023-08-01,44375.42,14138.75
1236,28,2023-09-01,45228.04,14253.44
1237,28,2023-10-01,46983.35,14322.07
1238,28,2023-11-01,48353.04,14352.25
1239,28,2023-12-01,49148.44,14471.86
1240,28,2024-01-01,49684.05,14478.1
1241,28,2024-02-01,51320.62,14501.43
1242,28,2024-03-01,53126.16,14507.11
1243,28,2024-04-01,54873.52,14515.22
1244,28,2024-05-01,55989.12,14541.35
1245,28,2024-06-01,58695.05,14628.5
1246,28,2024-07-01,60605.23,14631.22
1247,28,2024-08-01,62955.62,14728.04
1248,28,2024-09-01,64298.98,14740.67
1249,28,2024-10-01,66097.3,14887.01
1250,28,2024-11-01,69051.33,14912.4
1251,28,2024-12-01,72035.35,15002.0
1252,28,2025-01-01,75045.32,15125.08
1253,28,2025-02-01,76341.76,15224.85
1254,28,2025-03-01,77912.94,15335.11
1255,28,2025-04-01,79760.01,15404.65
1256,28,2025-05-01,82441.85,15440.05
1257,28,2025-06-01,84537.4,15456.81
1258,28,2025-07-01,86067.01,15589.68
1259,28,2025-08-01,88664.03,15655.12
1260,28,2025-09-01,90081.1,15670.2
1261,29,2022-01-01,31500.0,16200.0
1262,29,2022-02-01,31864.19,16326.99
1263,29,2022-03-01,32824.36,16346.18
1264,29,2022-04-01,33785.77,16367.48
1265,29,2022-05-01,34939.18,16502.92
1266,29,2022-06-01,36542.15,16630.8
1267,29,2022-07-01,37856.54,16717.62
1268,29,2022-08-01,38795.95,16724.88
1269,29,2022-09-01,40006.1,16763.26
1270,29,2022-10-01,41690.04,16895.62
1271,29,2022-11-01,42742.69,16995.14
1272,29,2022-12-01,44437.68,17124.56
1273,29,2023-01-01,46120.46,17141.29
1274,29,2023-02-01,46828.65,17223.08
1275,29,2023-03-01,47732.47,17371.04
1276,29,2023-04-01,48750.64,17523.34
1277,29,2023-05-01,50035.02,17556.46
1278,29,2023-06-01,51954.66,17695.05
1279,29,2023-07-01,53675.37,17715.9
1280,29,2023-08-01,54227.57,17831.86
1281,29,2023-09-01,56261.68,17888.19
1282,29,2023-10-01,57639.57,17915.88
