REGION,CATEGORIA,PRODUCTO,VALOR,DATA_TYPE,FECHA,LOWER_BOUND,UPPER_BOUND
Valle del Cauca,Gaseosa,Cola 600mL x 24uds,1.223881252,FORECAST,2026-04-01,-0.06534974298,2.513112192
Bolívar,Agua,Agua Sin Gas 1L x 1uds,0.1996607957,FORECAST,2026-04-01,0.03241684568,0.3716254743
Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,0.115258483,FORECAST,2026-04-01,0.01334208613,0.2171748799
Santander,Jugo,Jugo Manzana 2000mL x 24uds,6.180409927,FORECAST,2026-04-01,2.045382464,10.275190223
Meta,Bebida de Té,Té Verde 300mL x 6uds,0.09779028527,FORECAST,2026-04-01,-0.2602575246,0.4558380895
Bolívar,Gaseosa,Uva 600mL x 24uds,1.709499874,FORECAST,2026-04-01,0.3376942625,3.143373699
Santander,Bebida de Té,Té Verde 500mL x 12uds,0.5470265032,FORECAST,2026-04-01,-0.2958646078,1.386643487
Boyacá,Agua,Agua Sin Gas 1L x 1uds,0.02740388079,FORECAST,2026-04-01,-0.013711845,0.06851960648
Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,1.249135036,FORECAST,2026-04-01,0.4585055672,2.039764506
Meta,Gaseosa,Cola 600mL x 24uds,0.2278631926,FORECAST,2026-04-01,-0.5598131509,1.015539536
Atlántico,Agua,Agua con Gas 500mL x 6uds,0.8613859415,FORECAST,2026-04-01,0.2075545819,1.47778102
Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,0.3322195329,FORECAST,2026-04-01,0.08399112189,0.5815259212
Meta,Agua,Agua con Gas 5L x 1uds,0.3824114501,FORECAST,2026-04-01,-0.5480930495,1.312915938
Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,1.56013089,FORECAST,2026-04-01,0.8899432469,2.254758264
Bolívar,Jugo,Jugo Lima 1000mL x 6uds,1.333935976,FORECAST,2026-04-01,0.08743584099,2.580436254
Meta,Jugo,Jugo Lima 1000mL x 6uds,0.3945079153,FORECAST,2026-04-01,-0.1557895672,0.9448054128
Tolima,Agua,Agua Sin Gas 1L x 1uds,0.168130891,FORECAST,2026-04-01,0.02621179906,0.3111422445
Bolívar,Agua,Agua con Gas 5L x 1uds,2.529910637,FORECAST,2026-04-01,1.824394107,3.267348727
Antioquia,Agua,Agua con Gas 5L x 1uds,3.470733881,FORECAST,2026-04-01,0.6886712832,6.252796479
Tolima,Jugo,Jugo Manzana 2000mL x 24uds,2.507991369,FORECAST,2026-04-01,-0.6803373528,5.696320141
Meta,Bebida de Té,Té Verde 500mL x 12uds,0.09105782956,FORECAST,2026-04-01,-0.0499168306,0.2320324897
Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,6.386139446,FORECAST,2026-04-01,4.639470287,8.132808605
Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,38.028785706,FORECAST,2026-04-01,19.972512935,56.085058477
Santander,Agua,Agua Sin Gas 1L x 6uds,1.983608898,FORECAST,2026-04-01,0.6908034191,3.295924722
Tolima,Gaseosa,Cola 600mL x 24uds,0.7094149338,FORECAST,2026-04-01,-0.4208585117,1.839688347
Santander,Bebida de Té,Té Negro 500mL x 6uds,0.1920455324,FORECAST,2026-04-01,0.03129711654,0.3527939416
Atlántico,Gaseosa,Cola 600mL x 24uds,4.543434745,FORECAST,2026-04-01,2.342301837,6.844159304
Norte de Santander,Gaseosa,Uva 600mL x 24uds,1.123088431,FORECAST,2026-04-01,-1.873092384,4.122709085
Tolima,Agua,Agua con Gas 5L x 1uds,0.8335457367,FORECAST,2026-04-01,-0.4310738511,2.098165324
Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,13.140056915,FORECAST,2026-04-01,7.72109711,18.58753989
Boyacá,Bebida Energética,Power Up 500mL x 6uds,0.02927577609,FORECAST,2026-04-01,-0.007654866244,0.06620641842
Bolívar,Bebida de Té,Té Verde 300mL x 6uds,0.4587216707,FORECAST,2026-04-01,0.1959184162,0.7256162627
Meta,Bebida de Té,Té Negro 500mL x 6uds,0.1725734679,FORECAST,2026-04-01,-0.3376217918,0.682768728
Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,0.7498573471,FORECAST,2026-04-01,0.4325993928,1.075367608
Atlántico,Agua,Agua con Gas 5L x 1uds,3.048124816,FORECAST,2026-04-01,1.563589024,4.489463675
Antioquia,Agua,Agua Sin Gas 1L x 6uds,6.867922783,FORECAST,2026-04-01,6.032449701,7.703395844
Valle del Cauca,Agua,Agua con Gas 5L x 1uds,3.018997703,FORECAST,2026-04-01,2.060861395,3.933617205
Santander,Agua,Agua con Gas 5L x 1uds,1.083219186,FORECAST,2026-04-01,0.5559797349,1.625811557
Santander,Bebida de Té,Té Verde 300mL x 6uds,0.3232266895,FORECAST,2026-04-01,0.1067124591,0.5397409199
Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,46.993904114,FORECAST,2026-04-01,38.317590296,55.670217931
Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,0.745536685,FORECAST,2026-04-01,-0.5547373534,2.045810723
Santander,Jugo,Jugo Lima 1000mL x 6uds,1.123227596,FORECAST,2026-04-01,0.7147930473,1.531662145
Boyacá,Agua,Agua con Gas 500mL x 6uds,0.1354698774,FORECAST,2026-03-15,-0.04621064785,0.3171504027
Valle del Cauca,Gaseosa,Uva 600mL x 24uds,1.600874305,FORECAST,2026-03-01,-8.337445061,11.539193671
Boyacá,Bebida de Té,Té Verde 300mL x 6uds,0.07258710875,FORECAST,2026-03-01,-0.03686069671,0.1820349142
Atlántico,Bebida de Té,Té Negro 500mL x 6uds,0.836624523,FORECAST,2026-03-01,0.3220410369,1.341882454
Boyacá,Agua,Agua Sin Gas 1L x 6uds,0.2819988852,FORECAST,2026-03-01,-0.1900422089,0.7540399794
Antioquia,Agua,Agua Sin Gas 1L x 1uds,0.6179142792,FORECAST,2026-03-01,0.4419121102,0.7856132004
Tolima,Agua,Agua con Gas 5L x 1uds,0.8335457367,FORECAST,2026-03-01,-0.4043076481,2.071399121
Boyacá,Bebida de Té,Té Negro 500mL x 6uds,0.08094085008,FORECAST,2026-03-01,-0.05416943311,0.2160511333
Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,0.3650909697,FORECAST,2026-03-01,-0.1880691331,0.8982032545
Antioquia,Bebida de Té,Té Negro 500mL x 6uds,1.345814765,FORECAST,2026-03-01,0.5623850548,2.129244475
Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,1.85790694,FORECAST,2026-03-01,1.027068368,2.688745457
Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,1.153623819,FORECAST,2026-03-01,-0.2788667548,2.586114394
Valle del Cauca,Gaseosa,Cola 600mL x 24uds,1.438423143,FORECAST,2026-03-01,0.1339682761,2.742878037
Santander,Jugo,Jugo Naranja 2000mL x 24uds,19.365802794,FORECAST,2026-03-01,12.796746042,25.87161491
Santander,Bebida de Té,Té Verde 300mL x 6uds,0.2173665169,FORECAST,2026-03-01,0.0008522875914,0.4338807462
Bolívar,Bebida de Té,Té Verde 300mL x 6uds,0.3419193281,FORECAST,2026-03-01,0.08127422205,0.5963119514
Meta,Bebida de Té,Té Negro 500mL x 6uds,0.1709595231,FORECAST,2026-03-01,-0.3252296279,0.6671486704
Santander,Agua,Agua Sin Gas 1L x 1uds,0.1645089793,FORECAST,2026-03-01,-0.02610279753,0.3551207541
Santander,Jugo,Jugo Manzana 2000mL x 24uds,6.189363278,FORECAST,2026-03-01,2.17481026,10.256671984
Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,0.115258483,FORECAST,2026-03-01,0.01334208672,0.2171748793
Meta,Bebida de Té,Té Verde 300mL x 6uds,0.08786063263,FORECAST,2026-03-01,-0.2546127901,0.4303340557
Santander,Bebida de Té,Té Verde 500mL x 12uds,0.5620512621,FORECAST,2026-03-01,-0.2166476865,1.365260918
Atlántico,Jugo,Jugo Lima 2000mL x 12uds,21.022279799,FORECAST,2026-03-01,6.87370472,35.170854878
Antioquia,Bebida de Té,Té Verde 300mL x 6uds,0.8232726932,FORECAST,2026-03-01,0.6129681727,1.033577214
Tolima,Bebida de Té,Té Negro 500mL x 6uds,0.07136207704,FORECAST,2026-03-01,-0.009641788439,0.1508100935
Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,1.955937505,FORECAST,2026-03-01,-2.136776942,6.048651951
Bolívar,Jugo,Jugo Lima 1000mL x 6uds,1.319727421,FORECAST,2026-03-01,0.1312361683,2.508218797
Bolívar,Agua,Agua con Gas 500mL x 6uds,0.5679142751,FORECAST,2026-03-01,0.05771596582,1.075482379
Tolima,Jugo,Jugo Manzana 2000mL x 24uds,2.705710347,FORECAST,2026-03-01,-0.482618451,5.894039032
Meta,Bebida de Té,Té Verde 500mL x 12uds,0.1239803657,FORECAST,2026-03-01,-0.01699429446,0.2649550259
Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,4.783452505,FORECAST,2026-03-01,3.464301531,6.018061394
Cundinamarca,Gaseosa,Cola 600mL x 24uds,4.597831363,FORECAST,2026-03-01,2.490072402,6.65524866
Bolívar,Bebida Energética,Power Up 500mL x 6uds,0.7173963188,FORECAST,2026-03-01,0.2693145984,1.158030703
Bolívar,Jugo,Jugo Lima 2000mL x 12uds,11.504196167,FORECAST,2026-03-01,1.392685151,21.615707183
Tolima,Jugo,Jugo Lima 2000mL x 12uds,4.336613871,FORECAST,2026-03-01,0.2764807022,8.279648826
Cundinamarca,Agua,Agua con Gas 5L x 1uds,4.74206686,FORECAST,2026-03-01,3.659907695,5.824225959
Santander,Gaseosa,Cola 600mL x 24uds,1.348140964,FORECAST,2026-03-01,0.3566375768,2.30208034
Atlántico,Gaseosa,Uva 600mL x 24uds,1.499437574,FORECAST,2026-03-01,0.4194100612,2.579464997
Meta,Jugo,Jugo Lima 2000mL x 12uds,1.394010014,FORECAST,2026-03-01,0.1073202277,2.660504168
Santander,Agua,Agua con Gas 500mL x 6uds,0.5179699659,FORECAST,2026-03-01,0.02077646754,1.015163464
Santander,Bebida de Té,Té Negro 500mL x 6uds,0.1633898221,FORECAST,2026-03-01,0.00142960981,0.3253500433
Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,0.809518218,FORECAST,2026-03-01,0.7580801432,0.8609562929
Meta,Agua,Agua con Gas 500mL x 6uds,0.2033291216,FORECAST,2026-03-01,0.02730546097,0.3680711794
Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,50.742973328,FORECAST,2026-03-01,42.06665951,59.419287145
Norte de Santander,Agua,Agua con Gas 500mL x 6uds,0.3007811677,FORECAST,2026-03-01,-0.03611274949,0.637675085
Tolima,Bebida Energética,Power Up 500mL x 6uds,0.2424955964,FORECAST,2026-03-01,-0.07478768586,0.5597788741
Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,23.760410309,FORECAST,2026-03-01,-0.8167462223,48.33756684
Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,1.005897847,FORECAST,2026-03-01,0.3732564756,1.638539272
Santander,Bebida Energética,Power Up 500mL x 6uds,0.3367875472,FORECAST,2026-03-01,-0.03227251002,0.7058475925
Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,0.4488751777,FORECAST,2026-03-01,0.2481608549,0.6457222454
Atlántico,Gaseosa,Cola 600mL x 24uds,2.072702587,FORECAST,2026-03-01,-0.09795658744,4.104241186
Antioquia,Gaseosa,Uva 600mL x 24uds,2.628381756,FORECAST,2026-03-01,-0.2961584173,5.552921771
Santander,Jugo,Jugo Lima 1000mL x 6uds,1.111631155,FORECAST,2026-03-01,0.703196606,1.520065704
Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,1.587341824,FORECAST,2026-03-01,0.880215184,2.294468463
Antioquia,Jugo,Jugo Lima 2000mL x 12uds,28.792312371,FORECAST,2026-03-01,15.477718452,42.382497196
Cundinamarca,Gaseosa,Uva 600mL x 24uds,2.846224059,FORECAST,2026-03-01,-1.004280873,6.699008056
Bolívar,Gaseosa,Uva 600mL x 24uds,1.49378897,FORECAST,2026-03-01,0.1409754145,2.759898817
Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,4.041074996,FORECAST,2026-03-01,0.2611011437,7.880734106
Meta,Jugo,Jugo Manzana 2000mL x 24uds,0.3735496828,FORECAST,2026-03-01,-0.6907347928,1.437834162
Meta,Agua,Agua Sin Gas 1L x 1uds,0.06550712067,FORECAST,2026-03-01,0.0003208511592,0.1265155111
Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,9.176567119,FORECAST,2026-03-01,7.429897969,10.923236269
Antioquia,Jugo,Jugo Lima 1000mL x 6uds,3.265568548,FORECAST,2026-03-01,2.472132371,4.03486705
Boyacá,Agua,Agua Sin Gas 1L x 1uds,0.02316520089,FORECAST,2026-03-01,-0.01624403873,0.0625744405
Tolima,Agua,Agua Sin Gas 1L x 6uds,1.111852692,FORECAST,2026-03-01,0.273723927,1.948036318
Tolima,Jugo,Jugo Lima 1000mL x 6uds,0.4181925164,FORECAST,2026-03-01,-0.5505794304,1.386432185
Bolívar,Agua,Agua con Gas 5L x 1uds,2.224265779,FORECAST,2026-03-01,1.528516809,2.875423303
Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,4.50623395,FORECAST,2026-03-01,-2.52151756,11.53398546
Meta,Gaseosa,Cola 600mL x 24uds,0.2686004043,FORECAST,2026-03-01,-0.5190759392,1.056276748
Atlántico,Jugo,Jugo Lima 1000mL x 6uds,1.85819486,FORECAST,2026-03-01,0.7245396871,2.962354243
Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,1.417682611,FORECAST,2026-03-01,0.7549732427,2.046251807
Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,17.566805804,FORECAST,2026-03-01,10.183460232,24.476960879
Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,0.7689916492,FORECAST,2026-03-01,-0.4760168388,2.014000137
Boyacá,Jugo,Jugo Lima 1000mL x 6uds,0.1433999985,FORECAST,2026-03-01,0.1089170547,0.1778829424
Atlántico,Bebida Energética,Power Up 500mL x 6uds,0.9052750473,FORECAST,2026-03-01,0.1228707822,1.687679314
Boyacá,Jugo,Jugo Manzana 2000mL x 24uds,1.570337407,FORECAST,2026-03-01,0.5846917246,2.523150558
Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,2.570245913,FORECAST,2026-03-01,1.676830161,3.413305972
Santander,Jugo,Jugo Lima 2000mL x 12uds,6.788193119,FORECAST,2026-03-01,3.324401561,10.132310909
Tolima,Bebida de Té,Té Verde 300mL x 6uds,0.1647045449,FORECAST,2026-03-01,0.01517277594,0.3141650821
Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,27.36286388,FORECAST,2026-03-01,14.398105319,40.218677784
Valle del Cauca,Agua,Agua con Gas 5L x 1uds,3.067387274,FORECAST,2026-03-01,2.144256694,3.947825944
Atlántico,Agua,Agua Sin Gas 1L x 6uds,5.673195625,FORECAST,2026-03-01,4.486975826,6.783388996
Norte de Santander,Agua,Agua con Gas 5L x 1uds,0.6748997459,FORECAST,2026-03-01,0.02929423036,1.300497657
Santander,Gaseosa,Uva 600mL x 24uds,0.9095501118,FORECAST,2026-03-01,-1.063294466,3.015694473
Antioquia,Gaseosa,Cola 600mL x 24uds,4.045175076,FORECAST,2026-03-01,1.887823607,6.202526544
Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,1.04047302,FORECAST,2026-03-01,0.7259533378,1.343718943
Atlántico,Agua,Agua con Gas 500mL x 6uds,0.8640787601,FORECAST,2026-03-01,0.2650461687,1.465144134
Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,0.3518355362,FORECAST,2026-03-01,0.109612111,0.5941939377
Meta,Agua,Agua Sin Gas 1L x 6uds,0.6809087992,FORECAST,2026-03-01,0.5080920352,0.8537255631
Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,3.18561096,FORECAST,2026-03-01,2.032952146,4.338269776
Meta,Agua,Agua con Gas 5L x 1uds,0.3117642701,FORECAST,2026-03-01,-0.5794485064,1.202977064
Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,0.5084904119,FORECAST,2026-03-01,0.2704035028,0.7346544728
Boyacá,Jugo,Jugo Lima 2000mL x 12uds,1.975640995,FORECAST,2026-03-01,-2.254961068,6.206243098
Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,14.223697634,FORECAST,2026-03-01,7.534417759,20.833867109
Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,14.404642843,FORECAST,2026-03-01,9.213691706,19.488525756
Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,11.281778991,FORECAST,2026-03-01,4.852688617,17.562663087
Bolívar,Agua,Agua Sin Gas 1L x 6uds,3.237455274,FORECAST,2026-03-01,1.617672265,4.857238282
Boyacá,Bebida Energética,Power Up 500mL x 6uds,0.03214146538,FORECAST,2026-03-01,-0.008404017239,0.072686948
Boyacá,Agua,Agua con Gas 5L x 1uds,0.1998524372,FORECAST,2026-03-01,-0.1742757408,0.5739806203
Antioquia,Bebida Energética,Power Up 500mL x 6uds,1.693588482,FORECAST,2026-03-01,0.7053621466,2.681814817
Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,1.245648098,FORECAST,2026-03-01,0.4752106597,2.016085537
Meta,Jugo,Jugo Lima 1000mL x 6uds,0.248624231,FORECAST,2026-03-01,-0.2890536875,0.7863021495
Atlántico,Bebida de Té,Té Verde 500mL x 12uds,1.79874038,FORECAST,2026-03-01,0.3407015595,3.249517126
Meta,Jugo,Jugo Naranja 2000mL x 24uds,4.173381269,FORECAST,2026-03-01,-0.6936043223,9.004544441
Norte de Santander,Gaseosa,Uva 600mL x 24uds,1.037699992,FORECAST,2026-03-01,-1.821311084,3.892488519
Meta,Gaseosa,Uva 600mL x 24uds,0.2604905638,FORECAST,2026-03-01,-0.3076934203,0.8512751859
Tolima,Agua,Agua con Gas 500mL x 6uds,0.2000372711,FORECAST,2026-03-01,-0.07499720475,0.475071747
Cundinamarca,Agua,Agua con Gas 500mL x 6uds,1.876775516,FORECAST,2026-03-01,0.840862801,2.998681913
Antioquia,Agua,Agua con Gas 500mL x 6uds,1.260484617,FORECAST,2026-03-01,0.7752375368,1.743491024
Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,20.668018757,FORECAST,2026-03-01,10.073769291,31.262268222
Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,0.1424809011,FORECAST,2026-03-01,-0.1075002661,0.3880973863
Tolima,Gaseosa,Cola 600mL x 24uds,0.8672708697,FORECAST,2026-03-01,-0.2419572123,1.976498952
Bolívar,Agua,Agua Sin Gas 1L x 1uds,0.1974118368,FORECAST,2026-03-01,0.03161236696,0.3566168763
Norte de Santander,Gaseosa,Cola 600mL x 24uds,0.08819786698,FORECAST,2026-03-01,-0.3451713159,0.5215670485
Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,36.33997345,FORECAST,2026-03-01,18.283700679,54.396246221
Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,44.201595306,FORECAST,2026-03-01,30.058299017,57.707579676
Atlántico,Agua,Agua con Gas 5L x 1uds,3.042405065,FORECAST,2026-03-01,1.629796714,4.407422941
Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,0.618034184,FORECAST,2026-03-01,-0.1667428316,1.406172832
Boyacá,Bebida de Té,Té Verde 500mL x 12uds,-0.06604564052,FORECAST,2026-03-01,-0.6672277125,0.5340841672
Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,0.3655734781,FORECAST,2026-03-01,0.1409019941,0.5817681
Atlántico,Bebida de Té,Té Verde 300mL x 6uds,0.6289926696,FORECAST,2026-03-01,0.4037513771,0.8397979335
Santander,Agua,Agua con Gas 5L x 1uds,0.9977622685,FORECAST,2026-03-01,0.4830358812,1.491050932
Boyacá,Gaseosa,Cola 600mL x 24uds,0.2002191777,FORECAST,2026-03-01,-0.2375960949,0.6131205832
Meta,Bebida Energética,Power Up 500mL x 6uds,0.2061249167,FORECAST,2026-03-01,-0.1075185084,0.5126802941
Tolima,Bebida de Té,Té Verde 500mL x 12uds,0.3140131688,FORECAST,2026-03-01,0.1285371389,0.4994891975
Bolívar,Bebida de Té,Té Verde 500mL x 12uds,1.363802785,FORECAST,2026-03-01,0.8966039484,1.831001584
Santander,Agua,Agua Sin Gas 1L x 6uds,2.178976706,FORECAST,2026-03-01,0.932237528,3.39846151
Tolima,Gaseosa,Uva 600mL x 24uds,0.8825463975,FORECAST,2026-03-01,0.008933068044,1.756159722
Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,92.416351318,FORECAST,2026-03-01,17.362098915,167.470603722
Tolima,Agua,Agua Sin Gas 1L x 1uds,0.1850114329,FORECAST,2026-03-01,0.04887811807,0.3196189426
Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,23.766617461,FORECAST,2026-03-01,14.426486477,33.032435841
Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,60.218076463,FORECAST,2026-03-01,44.142469408,76.262713045
Antioquia,Agua,Agua Sin Gas 1L x 6uds,6.875342846,FORECAST,2026-03-01,6.07249208,7.67819281
Antioquia,Bebida de Té,Té Verde 500mL x 12uds,1.026046684,FORECAST,2026-03-01,-0.6166729257,2.667935723
Tolima,Jugo,Jugo Naranja 2000mL x 24uds,6.235593876,FORECAST,2026-03-01,-1.416524945,13.887712688
Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,3.917172001,FORECAST,2026-03-01,2.026525437,5.807818565
Atlántico,Agua,Agua Sin Gas 1L x 1uds,0.4969069064,FORECAST,2026-03-01,0.2601706028,0.7289723555
Antioquia,Agua,Agua con Gas 5L x 1uds,3.499469519,FORECAST,2026-03-01,0.8468769107,6.152062127
Bolívar,Gaseosa,Cola 600mL x 24uds,1.956875993,FORECAST,2026-03-01,0.2474658392,3.630734112
Bolívar,Bebida de Té,Té Negro 500mL x 6uds,0.5146348257,FORECAST,2026-03-01,-0.04691306336,1.076182715
Cundinamarca,Agua,Agua con Gas 500mL x 6uds,1.741257625,FORECAST,2026-02-01,0.7359946858,2.699177196
Atlántico,Gaseosa,Uva 600mL x 24uds,0.7608173209,FORECAST,2026-02-01,-0.3058629763,1.827497569
Norte de Santander,Agua,Agua con Gas 500mL x 6uds,0.3007811677,FORECAST,2026-02-01,-0.03611274781,0.6376750833
Cundinamarca,Agua,Agua con Gas 5L x 1uds,4.722191811,FORECAST,2026-02-01,3.682784798,5.761598692
Norte de Santander,Gaseosa,Uva 600mL x 24uds,1.031906608,FORECAST,2026-02-01,-1.68692879,3.751118084
Bolívar,Agua,Agua Sin Gas 1L x 1uds,0.2875817382,FORECAST,2026-02-01,0.1168761974,0.4545623576
Tolima,Jugo,Jugo Lima 2000mL x 12uds,4.301061462,FORECAST,2026-02-01,0.4337419013,8.553785987
Meta,Jugo,Jugo Naranja 2000mL x 24uds,4.233229371,FORECAST,2026-02-01,-0.6604070523,9.1066312
Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,0.4427383589,FORECAST,2026-02-01,0.2142258841,0.677825541
Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,0.7652503672,FORECAST,2026-02-01,0.09211239425,1.43838834
Atlántico,Bebida de Té,Té Verde 500mL x 12uds,1.588921225,FORECAST,2026-02-01,0.1679613395,3.00577753
Antioquia,Gaseosa,Cola 600mL x 24uds,4.045175076,FORECAST,2026-02-01,1.99853177,6.091818382
Tolima,Bebida Energética,Power Up 500mL x 6uds,0.1997057498,FORECAST,2026-02-01,-0.1133525362,0.5127640155
Santander,Agua,Agua Sin Gas 1L x 6uds,1.900629429,FORECAST,2026-02-01,0.6757704201,3.110093602
Meta,Jugo,Jugo Lima 1000mL x 6uds,0.06971223152,FORECAST,2026-02-01,-0.4548299456,0.5942544186
Antioquia,Agua,Agua con Gas 5L x 1uds,3.518846273,FORECAST,2026-02-01,1.00237597,6.035316577
Tolima,Agua,Agua con Gas 500mL x 6uds,0.2000372711,FORECAST,2026-02-01,-0.07499720337,0.4750717456
Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,0.06055976309,FORECAST,2026-02-01,-0.184577534,0.3032316322
Tolima,Jugo,Jugo Naranja 2000mL x 24uds,6.034059919,FORECAST,2026-02-01,-1.611662084,13.67978199
Tolima,Gaseosa,Cola 600mL x 24uds,1.241687824,FORECAST,2026-02-01,0.1538046003,2.329571021
Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,17.788149077,FORECAST,2026-02-01,7.558117631,28.018180523
Atlántico,Bebida de Té,Té Verde 300mL x 6uds,0.707146309,FORECAST,2026-02-01,0.4711650236,0.9349732879
Norte de Santander,Gaseosa,Cola 600mL x 24uds,0.1556014813,FORECAST,2026-02-01,-0.312572843,0.6237758022
Antioquia,Agua,Agua con Gas 500mL x 6uds,1.182867677,FORECAST,2026-02-01,0.7098183136,1.670381779
Bolívar,Jugo,Jugo Lima 2000mL x 12uds,11.504196167,FORECAST,2026-02-01,1.392685151,21.615707183
Meta,Gaseosa,Uva 600mL x 24uds,1.419631929,FORECAST,2026-02-01,0.4975336123,2.499316854
Meta,Jugo,Jugo Lima 2000mL x 12uds,3.511223116,FORECAST,2026-02-01,2.209508841,4.801529727
Bolívar,Bebida de Té,Té Verde 500mL x 12uds,1.36687012,FORECAST,2026-02-01,0.901176925,1.832563278
Tolima,Bebida de Té,Té Verde 500mL x 12uds,0.2778591932,FORECAST,2026-02-01,0.08243313146,0.4732852537
Santander,Bebida de Té,Té Negro 500mL x 6uds,0.1454189471,FORECAST,2026-02-01,-0.0177530814,0.3085909849
Bolívar,Gaseosa,Cola 600mL x 24uds,2.122680597,FORECAST,2026-02-01,0.4453238399,3.815248169
Meta,Agua,Agua con Gas 500mL x 6uds,0.1557199731,FORECAST,2026-02-01,-0.02869687704,0.3337643205
Santander,Gaseosa,Cola 600mL x 24uds,0.4555954856,FORECAST,2026-02-01,-0.5638547448,1.453826973
Atlántico,Jugo,Jugo Lima 1000mL x 6uds,1.45396006,FORECAST,2026-02-01,0.3125005749,2.578746828
Antioquia,Bebida de Té,Té Verde 300mL x 6uds,0.6278867659,FORECAST,2026-02-01,0.416253526,0.8395200058
Meta,Agua,Agua Sin Gas 1L x 6uds,0.9161556363,FORECAST,2026-02-01,0.7433388724,1.0889724
Antioquia,Bebida de Té,Té Negro 500mL x 6uds,1.561187789,FORECAST,2026-02-01,0.7901866224,2.332188955
Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,0.8856773915,FORECAST,2026-02-01,0.5630657324,1.202813509
Boyacá,Bebida de Té,Té Negro 500mL x 6uds,0.0988843441,FORECAST,2026-02-01,-0.02960478092,0.2273734691
