REGION_CATEGORIA_PRODUCTO,MES,M3_VENDIDOS,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE
Antioquia-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-04-01 00:00:00.000,0.036000,41606.45000000,6.000000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-05-01 00:00:00.000,0.054000,43563.20000000,4.666666666700
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-06-01 00:00:00.000,0.030000,10906.93000000,1.500000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-07-01 00:00:00.000,0.018000,11123.79000000,5.666666666700
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-08-01 00:00:00.000,0.012000,11608.69000000,4.000000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-09-01 00:00:00.000,0.015000,11829.41000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-10-01 00:00:00.000,0.024000,11975.94000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-11-01 00:00:00.000,0.015000,12512.78000000,5.400000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-12-01 00:00:00.000,0.021000,12651.75000000,5.142857142900
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-01-01 00:00:00.000,0.033000,13249.31000000,2.090909090900
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-02-01 00:00:00.000,0.018000,13703.20000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-03-01 00:00:00.000,0.021000,14250.57000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-04-01 00:00:00.000,0.030000,14743.58000000,5.600000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-05-01 00:00:00.000,0.018000,15415.15000000,4.666666666700
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-06-01 00:00:00.000,0.030000,16035.10000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-07-01 00:00:00.000,0.036000,16579.64000000,3.833333333300
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-08-01 00:00:00.000,0.027000,17258.14000000,5.111111111100
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-09-01 00:00:00.000,0.033000,17452.06000000,4.090909090900
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-10-01 00:00:00.000,0.021000,17685.81000000,6.428571428600
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-11-01 00:00:00.000,0.018000,17965.64000000,8.166666666700
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-12-01 00:00:00.000,0.027000,18410.84000000,0.777777777800
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-01-01 00:00:00.000,0.024000,18937.03000000,2.625000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-02-01 00:00:00.000,0.021000,19821.09000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-03-01 00:00:00.000,0.015000,20443.70000000,11.600000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-04-01 00:00:00.000,0.024000,20900.12000000,4.500000000000
Antioquia-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-05-01 00:00:00.000,0.015000,21536.69000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2023-06-01 00:00:00.000,0.300000,245196.10000000,6.800000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2023-07-01 00:00:00.000,0.540000,255640.79000000,0.777777777800
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2023-08-01 00:00:00.000,0.420000,260980.50000000,8.142857142900
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2023-09-01 00:00:00.000,0.540000,266728.01000000,5.888888888900
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2023-10-01 00:00:00.000,0.780000,279971.73000000,2.230769230800
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2023-11-01 00:00:00.000,0.480000,289397.74000000,0.625000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2023-12-01 00:00:00.000,0.300000,295274.16000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-01-01 00:00:00.000,0.300000,304782.15000000,4.600000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-02-01 00:00:00.000,0.300000,310499.28000000,11.200000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-03-01 00:00:00.000,0.240000,319371.46000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-04-01 00:00:00.000,0.420000,323824.74000000,4.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-05-01 00:00:00.000,0.300000,331764.83000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-06-01 00:00:00.000,0.600000,340646.73000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-07-01 00:00:00.000,0.600000,345158.65000000,2.900000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-08-01 00:00:00.000,0.660000,355253.49000000,7.363636363600
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-09-01 00:00:00.000,0.480000,359748.45000000,3.875000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-10-01 00:00:00.000,0.660000,376143.00000000,2.636363636400
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-11-01 00:00:00.000,0.420000,392167.61000000,7.142857142900
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2024-12-01 00:00:00.000,0.660000,403511.83000000,0.727272727300
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2025-01-01 00:00:00.000,0.600000,422680.16000000,4.200000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2025-02-01 00:00:00.000,0.420000,430891.69000000,5.857142857100
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2025-03-01 00:00:00.000,0.360000,443678.16000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2025-04-01 00:00:00.000,0.480000,458557.76000000,8.250000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 12uds,2025-05-01 00:00:00.000,0.420000,478724.21000000,7.428571428600
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2023-06-01 00:00:00.000,0.210000,117154.48000000,2.142857142900
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2023-07-01 00:00:00.000,0.150000,120356.93000000,5.200000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2023-08-01 00:00:00.000,0.300000,123268.48000000,12.700000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2023-09-01 00:00:00.000,0.240000,126853.66000000,9.500000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2023-10-01 00:00:00.000,0.180000,132529.75000000,8.166666666700
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2023-11-01 00:00:00.000,0.180000,135723.62000000,4.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2023-12-01 00:00:00.000,0.270000,142086.26000000,2.666666666700
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-01-01 00:00:00.000,0.180000,149145.67000000,2.833333333300
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-02-01 00:00:00.000,0.120000,154879.46000000,3.250000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-03-01 00:00:00.000,0.180000,156581.17000000,9.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-04-01 00:00:00.000,0.300000,161410.70000000,8.400000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-05-01 00:00:00.000,0.330000,165629.41000000,2.545454545500
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-06-01 00:00:00.000,0.270000,170335.21000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-07-01 00:00:00.000,0.210000,173979.89000000,0.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-08-01 00:00:00.000,0.210000,179317.58000000,3.285714285700
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-09-01 00:00:00.000,0.300000,184255.25000000,7.200000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-10-01 00:00:00.000,0.360000,191725.99000000,4.666666666700
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-11-01 00:00:00.000,0.240000,199619.79000000,4.625000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2024-12-01 00:00:00.000,0.300000,206138.18000000,2.200000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2025-01-01 00:00:00.000,0.180000,216182.30000000,2.333333333300
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2025-02-01 00:00:00.000,0.240000,221612.15000000,7.000000000000
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2025-03-01 00:00:00.000,0.090000,227727.42000000,10.666666666700
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2025-04-01 00:00:00.000,0.390000,232437.79000000,3.307692307700
Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,2025-05-01 00:00:00.000,0.300000,243269.34000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-06-01 00:00:00.000,0.024000,48150.90000000,1.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-07-01 00:00:00.000,0.048000,49103.76000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-08-01 00:00:00.000,0.036000,50174.80000000,4.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-09-01 00:00:00.000,0.021000,52256.80000000,2.857142857100
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-10-01 00:00:00.000,0.030000,53967.13000000,7.700000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-11-01 00:00:00.000,0.012000,56150.26000000,18.500000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-12-01 00:00:00.000,0.027000,57359.58000000,13.222222222200
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-01-01 00:00:00.000,0.021000,58784.05000000,2.571428571400
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-02-01 00:00:00.000,0.012000,60056.65000000,7.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-03-01 00:00:00.000,0.018000,61037.50000000,7.666666666700
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-04-01 00:00:00.000,0.030000,62808.28000000,11.200000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-05-01 00:00:00.000,0.018000,64177.20000000,4.666666666700
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-06-01 00:00:00.000,0.036000,66603.31000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-07-01 00:00:00.000,0.018000,68048.16000000,4.833333333300
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-08-01 00:00:00.000,0.021000,70461.86000000,7.857142857100
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-09-01 00:00:00.000,0.012000,71763.04000000,5.750000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-10-01 00:00:00.000,0.018000,74157.73000000,4.833333333300
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-11-01 00:00:00.000,0.027000,77038.43000000,7.444444444400
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-12-01 00:00:00.000,0.051000,80878.39000000,3.470588235300
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-01-01 00:00:00.000,0.030000,83687.98000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-02-01 00:00:00.000,0.027000,85677.12000000,1.777777777800
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-03-01 00:00:00.000,0.024000,89455.86000000,3.750000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-04-01 00:00:00.000,0.024000,91689.98000000,1.375000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-05-01 00:00:00.000,0.024000,94386.57000000,2.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-06-01 00:00:00.000,0.048000,94357.20000000,4.250000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-07-01 00:00:00.000,0.084000,97384.09000000,4.785714285700
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-08-01 00:00:00.000,0.036000,99098.11000000,3.666666666700
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-09-01 00:00:00.000,0.060000,100341.47000000,4.800000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-10-01 00:00:00.000,0.060000,103442.25000000,0.500000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-11-01 00:00:00.000,0.036000,105418.35000000,3.833333333300
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-12-01 00:00:00.000,0.060000,108923.60000000,1.800000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-01-01 00:00:00.000,0.048000,112352.23000000,3.500000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-02-01 00:00:00.000,0.054000,114908.73000000,4.555555555600
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-03-01 00:00:00.000,0.024000,116960.66000000,11.500000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-04-01 00:00:00.000,0.036000,118520.38000000,9.333333333300
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-05-01 00:00:00.000,0.024000,122276.85000000,14.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-06-01 00:00:00.000,0.060000,125882.70000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-07-01 00:00:00.000,0.054000,130070.63000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-08-01 00:00:00.000,0.048000,131951.58000000,6.500000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-09-01 00:00:00.000,0.072000,137374.24000000,5.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-10-01 00:00:00.000,0.048000,143175.64000000,2.750000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-11-01 00:00:00.000,0.054000,147220.38000000,9.666666666700
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-12-01 00:00:00.000,0.048000,153136.05000000,1.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-01-01 00:00:00.000,0.042000,157684.83000000,5.857142857100
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-02-01 00:00:00.000,0.066000,162461.37000000,5.636363636400
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-03-01 00:00:00.000,0.036000,170268.85000000,9.333333333300
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-04-01 00:00:00.000,0.042000,177878.24000000,6.142857142900
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-05-01 00:00:00.000,0.072000,181615.73000000,1.833333333300
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-06-01 00:00:00.000,0.007500,25040.73000000,6.800000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-07-01 00:00:00.000,0.031500,25945.31000000,3.142857142900
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-08-01 00:00:00.000,0.010500,26630.57000000,3.857142857100
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-09-01 00:00:00.000,0.016500,27556.12000000,10.636363636400
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-10-01 00:00:00.000,0.013500,28514.99000000,4.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-11-01 00:00:00.000,0.015000,29484.01000000,2.300000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-12-01 00:00:00.000,0.012000,30893.92000000,1.625000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-01-01 00:00:00.000,0.013500,31511.73000000,6.333333333300
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-02-01 00:00:00.000,0.013500,32421.68000000,5.111111111100
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-03-01 00:00:00.000,0.012000,33226.12000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-04-01 00:00:00.000,0.009000,34732.61000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-05-01 00:00:00.000,0.019500,35846.91000000,8.615384615400
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-06-01 00:00:00.000,0.015000,37424.62000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-07-01 00:00:00.000,0.018000,38351.35000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-08-01 00:00:00.000,0.012000,39003.65000000,12.125000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-09-01 00:00:00.000,0.012000,40831.18000000,8.250000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-10-01 00:00:00.000,0.019500,41718.00000000,5.538461538500
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-11-01 00:00:00.000,0.015000,42480.62000000,1.400000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-12-01 00:00:00.000,0.028500,43321.82000000,2.842105263200
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-01-01 00:00:00.000,0.013500,45470.09000000,6.111111111100
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-02-01 00:00:00.000,0.006000,47694.13000000,7.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-03-01 00:00:00.000,0.018000,48383.13000000,3.666666666700
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-04-01 00:00:00.000,0.009000,49508.06000000,4.500000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-05-01 00:00:00.000,0.006000,50318.54000000,5.500000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-06-01 00:00:00.000,0.042000,87041.86000000,9.714285714300
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-07-01 00:00:00.000,0.102000,89751.99000000,7.058823529400
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-08-01 00:00:00.000,0.048000,92488.57000000,3.375000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-09-01 00:00:00.000,0.060000,95030.92000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-10-01 00:00:00.000,0.048000,97897.86000000,7.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-11-01 00:00:00.000,0.018000,101970.95000000,6.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-12-01 00:00:00.000,0.048000,105335.24000000,3.250000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-01-01 00:00:00.000,0.060000,109483.06000000,7.900000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-02-01 00:00:00.000,0.048000,114844.35000000,5.125000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-03-01 00:00:00.000,0.054000,118435.59000000,5.111111111100
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-04-01 00:00:00.000,0.036000,123629.22000000,4.666666666700
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-05-01 00:00:00.000,0.054000,129427.41000000,6.222222222200
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-06-01 00:00:00.000,0.024000,135862.28000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-07-01 00:00:00.000,0.060000,141389.78000000,3.200000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-08-01 00:00:00.000,0.042000,144369.51000000,13.142857142900
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-09-01 00:00:00.000,0.042000,150898.13000000,4.142857142900
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-10-01 00:00:00.000,0.042000,156333.14000000,2.142857142900
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-11-01 00:00:00.000,0.066000,161947.63000000,6.454545454500
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-12-01 00:00:00.000,0.048000,166985.59000000,3.500000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-01-01 00:00:00.000,0.042000,174133.97000000,5.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-02-01 00:00:00.000,0.042000,176024.95000000,6.857142857100
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-03-01 00:00:00.000,0.060000,177829.94000000,7.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-04-01 00:00:00.000,0.066000,179742.48000000,9.727272727300
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-05-01 00:00:00.000,0.066000,184610.98000000,6.090909090900
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-06-01 00:00:00.000,0.048000,170683.63000000,8.500000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-07-01 00:00:00.000,0.156000,173024.40000000,4.615384615400
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-08-01 00:00:00.000,0.096000,181075.46000000,10.375000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-09-01 00:00:00.000,0.036000,183767.72000000,8.666666666700
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-10-01 00:00:00.000,0.096000,186490.12000000,5.375000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-11-01 00:00:00.000,0.084000,192866.95000000,3.285714285700
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-12-01 00:00:00.000,0.132000,197240.24000000,8.454545454500
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-01-01 00:00:00.000,0.120000,206985.11000000,6.300000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-02-01 00:00:00.000,0.120000,212034.37000000,1.800000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-03-01 00:00:00.000,0.120000,215104.56000000,11.200000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-04-01 00:00:00.000,0.072000,217318.03000000,14.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-05-01 00:00:00.000,0.072000,222970.98000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-06-01 00:00:00.000,0.132000,228364.03000000,0.000000000000
Antioquia-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-07-01 00:00:00.000,0.144000,238289.05000000,1.333333333300
