MES,NOMBRE_REGION,CATEGORIA,NOMBRE_PRODUCTO,REGION_CATEGORIA_PRODUCTO,TICKETS,CANTIDAD,PRECIO_PROMEDIO,VENTAS_TOTALES,VENTAS_BRUTAS,DESCUENTOS,DESC_PORCENTAJE,COSTOS,GANANCIA_BRUTA,MARGEN_GANANCIA_BRUTA_PORCENTAJE,M3_VENDIDOS
2023-01-01,Santander,Gaseosa,Cola 600mL x 24uds,Santander-Gaseosa-Cola 600mL x 24uds,8,69,50400.00000000,3317832.00000000,3477600.00,159768.00000000,4.594202898600,1788480.00,1529352.00000000,46.094919815100,0.993600000000
2023-01-01,Santander,Agua,Agua Sin Gas 1L x 6uds,Santander-Agua-Agua Sin Gas 1L x 6uds,14,97,15000.00000000,1288200.00000000,1455000.00,166800.00000000,11.463917525800,582000.00,706200.00000000,54.820680018600,0.582000000000
2023-01-01,Santander,Agua,Agua Sin Gas 1L x 1uds,Santander-Agua-Agua Sin Gas 1L x 1uds,10,111,2500.00000000,231500.00000000,277500.00,46000.00000000,16.576576576600,111000.00,120500.00000000,52.051835853100,0.111000000000
2023-01-01,Santander,Agua,Agua con Gas 500mL x 6uds,Santander-Agua-Agua con Gas 500mL x 6uds,5,78,7500.00000000,530550.00000000,585000.00,54450.00000000,9.307692307700,234000.00,296550.00000000,55.894826123800,0.234000000000
2023-01-01,Santander,Bebida de Té,Té Verde 300mL x 6uds,Santander-Bebida de Té-Té Verde 300mL x 6uds,12,143,10800.00000000,1290168.00000000,1544400.00,254232.00000000,16.461538461500,772200.00,517968.00000000,40.147329650100,0.257400000000
2023-01-01,Tolima,Jugo,Jugo Naranja 2000mL x 24uds,Tolima-Jugo-Jugo Naranja 2000mL x 24uds,4,41,192000.00000000,7201920.00000000,7872000.00,670080.00000000,8.512195122000,4329600.00,2872320.00000000,39.882697947200,1.968000000000
2023-01-01,Tolima,Bebida de Té,Té Negro 500mL x 6uds,Tolima-Bebida de Té-Té Negro 500mL x 6uds,8,95,18000.00000000,1462320.00000000,1710000.00,247680.00000000,14.484210526300,855000.00,607320.00000000,41.531265386500,0.285000000000
2023-01-01,Tolima,Agua,Agua con Gas 500mL x 6uds,Tolima-Agua-Agua con Gas 500mL x 6uds,4,35,7500.00000000,232875.00000000,262500.00,29625.00000000,11.285714285700,105000.00,127875.00000000,54.911433172300,0.105000000000
2023-01-01,Tolima,Agua,Agua Sin Gas 1L x 6uds,Tolima-Agua-Agua Sin Gas 1L x 6uds,11,126,15000.00000000,1676250.00000000,1890000.00,213750.00000000,11.309523809500,756000.00,920250.00000000,54.899328859100,0.756000000000
2023-01-01,Tolima,Jugo,Jugo Manzana 2000mL x 24uds,Tolima-Jugo-Jugo Manzana 2000mL x 24uds,6,62,192000.00000000,11130240.00000000,11904000.00,773760.00000000,6.500000000000,6547200.00,4583040.00000000,41.176470588200,2.976000000000
2023-01-01,Tolima,Gaseosa,Uva 600mL x 24uds,Tolima-Gaseosa-Uva 600mL x 24uds,7,101,50400.00000000,4908960.00000000,5090400.00,181440.00000000,3.564356435600,2617920.00,2291040.00000000,46.670577882100,1.454400000000
2023-01-01,Tolima,Agua,Agua Sin Gas 1L x 1uds,Tolima-Agua-Agua Sin Gas 1L x 1uds,6,29,2500.00000000,62650.00000000,72500.00,9850.00000000,13.586206896600,29000.00,33650.00000000,53.711093375900,0.029000000000
2023-01-01,Tolima,Gaseosa,Cola 600mL x 24uds,Tolima-Gaseosa-Cola 600mL x 24uds,5,48,50400.00000000,2141496.00000000,2419200.00,277704.00000000,11.479166666700,1244160.00,897336.00000000,41.902296338600,0.691200000000
2023-01-01,Tolima,Agua,Agua con Gas 5L x 1uds,Tolima-Agua-Agua con Gas 5L x 1uds,3,45,12500.00000000,518625.00000000,562500.00,43875.00000000,7.800000000000,225000.00,293625.00000000,56.616052060700,0.225000000000
2023-01-01,Tolima,Jugo,Jugo Lima 2000mL x 12uds,Tolima-Jugo-Jugo Lima 2000mL x 12uds,1,23,96000.00000000,2208000.00000000,2208000.00,0.00000000,0.000000000000,1214400.00,993600.00000000,45.000000000000,0.552000000000
2023-01-01,Tolima,Jugo,Jugo Lima 1000mL x 6uds,Tolima-Jugo-Jugo Lima 1000mL x 6uds,9,69,24000.00000000,1496160.00000000,1656000.00,159840.00000000,9.652173913000,910800.00,585360.00000000,39.124157844100,0.414000000000
2023-01-01,Tolima,Bebida de Té,Té Verde 500mL x 12uds,Tolima-Bebida de Té-Té Verde 500mL x 12uds,2,25,36000.00000000,900000.00000000,900000.00,0.00000000,0.000000000000,450000.00,450000.00000000,50.000000000000,0.150000000000
2023-01-01,Tolima,Bebida de Té,Té Verde 300mL x 6uds,Tolima-Bebida de Té-Té Verde 300mL x 6uds,8,81,10800.00000000,846720.00000000,874800.00,28080.00000000,3.209876543200,437400.00,409320.00000000,48.341836734700,0.145800000000
2023-01-01,Tolima,Bebida Energética,Power Up 500mL x 6uds,Tolima-Bebida Energética-Power Up 500mL x 6uds,7,102,30000.00000000,2633100.00000000,3060000.00,426900.00000000,13.950980392200,1377000.00,1256100.00000000,47.704226956800,0.306000000000
2023-01-01,Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,Valle del Cauca-Bebida Energética-Power Up 500mL x 6uds,24,210,30000.00000000,5593800.00000000,6300000.00,706200.00000000,11.209523809500,2835000.00,2758800.00000000,49.318888769700,0.630000000000
2023-01-01,Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,Valle del Cauca-Jugo-Jugo Lima 1000mL x 6uds,32,359,24000.00000000,7616400.00000000,8616000.00,999600.00000000,11.601671309200,4738800.00,2877600.00000000,37.781629116100,2.154000000000
2023-01-01,Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,Valle del Cauca-Agua-Agua con Gas 500mL x 6uds,28,281,7500.00000000,1917300.00000000,2107500.00,190200.00000000,9.024911032000,843000.00,1074300.00000000,56.031919887300,0.843000000000
2023-01-01,Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,Valle del Cauca-Jugo-Jugo Lima 2000mL x 12uds,24,219,96000.00000000,18763200.00000000,21024000.00,2260800.00000000,10.753424657500,11563200.00,7200000.00000000,38.372985418300,5.256000000000
2023-01-01,Valle del Cauca,Agua,Agua con Gas 5L x 1uds,Valle del Cauca-Agua-Agua con Gas 5L x 1uds,26,267,12500.00000000,3115875.00000000,3337500.00,221625.00000000,6.640449438200,1335000.00,1780875.00000000,57.154892285500,1.335000000000
2023-01-01,Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,Valle del Cauca-Bebida de Té-Té Verde 500mL x 12uds,26,266,36000.00000000,9072360.00000000,9576000.00,503640.00000000,5.259398496200,4788000.00,4284360.00000000,47.224316495400,1.596000000000
2023-01-01,Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,Valle del Cauca-Jugo-Jugo Manzana 2000mL x 24uds,36,431,192000.00000000,71450880.00000000,82752000.00,11301120.00000000,13.656612529000,45513600.00,25937280.00000000,36.300854517100,20.688000000000
2023-01-01,Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,Valle del Cauca-Agua-Agua Sin Gas 1L x 6uds,46,414,15000.00000000,5712900.00000000,6210000.00,497100.00000000,8.004830917900,2484000.00,3228900.00000000,56.519455968100,2.484000000000
2023-01-01,Valle del Cauca,Gaseosa,Cola 600mL x 24uds,Valle del Cauca-Gaseosa-Cola 600mL x 24uds,18,193,50400.00000000,8572032.00000000,9727200.00,1155168.00000000,11.875647668400,5002560.00,3569472.00000000,41.640908480000,2.779200000000
2023-01-01,Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,Valle del Cauca-Agua-Agua Sin Gas 1L x 1uds,24,220,2500.00000000,491625.00000000,550000.00,58375.00000000,10.613636363600,220000.00,271625.00000000,55.250444953000,0.220000000000
2023-01-01,Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,Valle del Cauca-Bebida de Té-Té Verde 300mL x 6uds,17,175,10800.00000000,1643760.00000000,1890000.00,246240.00000000,13.028571428600,945000.00,698760.00000000,42.509855453400,0.315000000000
2023-01-01,Valle del Cauca,Gaseosa,Uva 600mL x 24uds,Valle del Cauca-Gaseosa-Uva 600mL x 24uds,22,196,50400.00000000,9184896.00000000,9878400.00,693504.00000000,7.020408163300,5080320.00,4104576.00000000,44.688323090400,2.822400000000
2023-01-01,Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,Valle del Cauca-Bebida de Té-Té Negro 500mL x 6uds,28,341,18000.00000000,5420880.00000000,6138000.00,717120.00000000,11.683284457500,3069000.00,2351880.00000000,43.385575773700,1.023000000000
2023-01-01,Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,Valle del Cauca-Jugo-Jugo Naranja 2000mL x 24uds,26,328,192000.00000000,55307520.00000000,62976000.00,7668480.00000000,12.176829268300,34636800.00,20670720.00000000,37.374158161500,15.744000000000
2023-02-01,Antioquia,Bebida de Té,Té Negro 500mL x 6uds,Antioquia-Bebida de Té-Té Negro 500mL x 6uds,34,394,18060.94000000,6705485.19380000,7116010.36,410525.16620000,5.769035533000,3584312.56,3121172.63380000,46.546559176400,1.182000000000
2023-02-01,Antioquia,Jugo,Jugo Lima 1000mL x 6uds,Antioquia-Jugo-Jugo Lima 1000mL x 6uds,30,370,24367.71000000,8362754.39490000,9016052.70,653298.30510000,7.245945945900,4948742.60,3414011.79490000,40.824011249000,2.220000000000
2023-02-01,Antioquia,Agua,Agua Sin Gas 1L x 6uds,Antioquia-Agua-Agua Sin Gas 1L x 6uds,59,625,15164.06694915,8766346.68540000,9477605.40,711258.71460000,7.504624687200,3790666.05,4975680.63540000,56.758885017500,3.750000000000
2023-02-01,Antioquia,Bebida de Té,Té Verde 300mL x 6uds,Antioquia-Bebida de Té-Té Verde 300mL x 6uds,27,317,10926.79000000,3072941.15170000,3463792.43,390851.27830000,11.283911671900,1720733.06,1352208.09170000,44.003709311300,0.570600000000
2023-02-01,Antioquia,Agua,Agua con Gas 500mL x 6uds,Antioquia-Agua-Agua con Gas 500mL x 6uds,24,259,7560.51000000,1756684.49850000,1958172.09,201487.59150000,10.289575289600,779662.52,977021.97850000,55.617384871000,0.777000000000
2023-02-01,Antioquia,Agua,Agua con Gas 5L x 1uds,Antioquia-Agua-Agua con Gas 5L x 1uds,37,423,12660.15000000,4945307.79300000,5355243.45,409935.65700000,7.654846335700,2142330.03,2802977.76300000,56.679541098900,2.115000000000
2023-02-01,Antioquia,Jugo,Jugo Lima 2000mL x 12uds,Antioquia-Jugo-Jugo Lima 2000mL x 12uds,30,397,96865.24000000,35970906.87400000,38455500.28,2484593.40600000,6.460957178800,21155391.58,14815515.29400000,41.187494510200,9.528000000000
2023-02-01,Antioquia,Agua,Agua Sin Gas 1L x 1uds,Antioquia-Agua-Agua Sin Gas 1L x 1uds,22,268,2519.08000000,624933.36640000,675113.44,50180.07360000,7.432835820900,269200.64,355732.72640000,56.923305031600,0.268000000000
2023-02-01,Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,Antioquia-Jugo-Jugo Manzana 2000mL x 24uds,39,474,192982.63000000,83723584.19920000,91473766.62,7750182.42080000,8.472573839700,50227959.84,33495624.35920000,40.007394188400,22.752000000000
2023-02-01,Antioquia,Gaseosa,Uva 600mL x 24uds,Antioquia-Gaseosa-Uva 600mL x 24uds,27,312,51165.39000000,14701863.16260000,15963601.68,1261738.51740000,7.903846153800,8113940.64,6587922.52260000,44.810119981000,4.492800000000
2023-02-01,Antioquia,Gaseosa,Cola 600mL x 24uds,Antioquia-Gaseosa-Cola 600mL x 24uds,39,471,50888.56000000,21929916.04640000,23968511.76,2038595.71360000,8.505307855600,12375454.35,9554461.69640000,43.568163581600,6.782400000000
2023-02-01,Antioquia,Bebida de Té,Té Verde 500mL x 12uds,Antioquia-Bebida de Té-Té Verde 500mL x 12uds,30,347,36545.24000000,11898399.23920000,12681198.28,782799.04080000,6.172910662800,6262440.86,5635958.37920000,47.367366533100,2.082000000000
2023-02-01,Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,Antioquia-Jugo-Jugo Naranja 2000mL x 24uds,33,351,195804.20000000,61088952.35800000,68727274.20,7638321.84200000,11.113960114000,37082879.73,24006072.62800000,39.296913273800,16.848000000000
2023-02-01,Antioquia,Bebida Energética,Power Up 500mL x 6uds,Antioquia-Bebida Energética-Power Up 500mL x 6uds,22,241,30550.82000000,6853770.95880000,7362747.62,508976.66120000,6.912863070500,3287888.29,3565882.66880000,52.028039603800,0.723000000000
2023-02-01,Atlántico,Agua,Agua con Gas 500mL x 6uds,Atlántico-Agua-Agua con Gas 500mL x 6uds,14,178,7560.51000000,1276289.69310000,1345770.78,69481.08690000,5.162921348300,535829.84,740459.85310000,58.016597415400,0.534000000000
2023-02-01,Atlántico,Bebida de Té,Té Verde 300mL x 6uds,Atlántico-Bebida de Té-Té Verde 300mL x 6uds,20,218,10926.79000000,2177053.63960000,2382040.22,204986.58040000,8.605504587200,1183343.24,993710.39960000,45.644736607500,0.392400000000
2023-02-01,Atlántico,Jugo,Jugo Lima 2000mL x 12uds,Atlántico-Jugo-Jugo Lima 2000mL x 12uds,23,289,96865.24000000,25999599.06840000,27994054.36,1994455.29160000,7.124567474000,15400272.46,10599326.60840000,40.767269451000,6.936000000000
2023-02-01,Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,Atlántico-Jugo-Jugo Naranja 2000mL x 24uds,18,192,195804.20000000,34982378.37200000,37594406.40,2612028.02800000,6.947916666700,20284652.16,14697726.21200000,42.014656795800,9.216000000000
2023-02-01,Atlántico,Agua,Agua Sin Gas 1L x 1uds,Atlántico-Agua-Agua Sin Gas 1L x 1uds,22,248,2519.08000000,599717.37560000,624731.84,25014.46440000,4.004032258100,249111.04,350606.33560000,58.461927211800,0.248000000000
2023-02-01,Atlántico,Gaseosa,Uva 600mL x 24uds,Atlántico-Gaseosa-Uva 600mL x 24uds,21,244,51165.39000000,11745526.92840000,12484355.16,738828.23160000,5.918032786900,6345517.68,5400009.24840000,45.975027611100,3.513600000000
2023-02-01,Atlántico,Gaseosa,Cola 600mL x 24uds,Atlántico-Gaseosa-Cola 600mL x 24uds,16,205,50888.56000000,9749230.32480000,10432154.80,682924.47520000,6.546341463400,5386344.25,4362886.07480000,44.751082182400,2.952000000000
2023-02-01,Atlántico,Bebida de Té,Té Negro 500mL x 6uds,Atlántico-Bebida de Té-Té Negro 500mL x 6uds,27,351,18060.94000000,5877571.70420000,6339389.94,461818.23580000,7.284900284900,3193131.24,2684440.46420000,45.672611059500,1.053000000000
2023-02-01,Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,Atlántico-Jugo-Jugo Manzana 2000mL x 24uds,26,297,192982.63000000,52323380.47190000,57315841.11,4992460.63810000,8.710437710400,31471949.52,20851430.95190000,39.851077594500,14.256000000000
2023-02-01,Atlántico,Agua,Agua Sin Gas 1L x 6uds,Atlántico-Agua-Agua Sin Gas 1L x 6uds,52,529,15171.83500000,7522155.91010000,8025525.73,503369.81990000,6.272110224700,3207821.71,4314334.20010000,57.355022305600,3.174000000000
2023-02-01,Atlántico,Jugo,Jugo Lima 1000mL x 6uds,Atlántico-Jugo-Jugo Lima 1000mL x 6uds,17,174,24367.71000000,3827923.56390000,4239981.54,412057.97610000,9.718390804600,2327246.52,1500677.04390000,39.203422399900,1.044000000000
2023-02-01,Atlántico,Bebida Energética,Power Up 500mL x 6uds,Atlántico-Bebida Energética-Power Up 500mL x 6uds,28,360,30550.82000000,10006921.09100000,10998295.20,991374.10900000,9.013888888900,4911368.40,5095552.69100000,50.920284517700,1.080000000000
2023-02-01,Atlántico,Agua,Agua con Gas 5L x 1uds,Atlántico-Agua-Agua con Gas 5L x 1uds,23,254,12660.15000000,3069453.36750000,3215678.10,146224.73250000,4.547244094500,1286410.94,1783042.42750000,58.089901165400,1.270000000000
2023-02-01,Atlántico,Bebida de Té,Té Verde 500mL x 12uds,Atlántico-Bebida de Té-Té Verde 500mL x 12uds,19,201,36545.24000000,6939575.62360000,7345593.24,406017.61640000,5.527363184100,3627523.38,3312052.24360000,47.727014204400,1.206000000000
2023-02-01,Bolívar,Jugo,Jugo Lima 2000mL x 12uds,Bolívar-Jugo-Jugo Lima 2000mL x 12uds,18,209,96865.24000000,18348213.76080000,20244835.16,1896621.39920000,9.368421052600,11137221.26,7210992.50080000,39.300787503400,5.016000000000
2023-02-01,Bolívar,Bebida de Té,Té Verde 500mL x 12uds,Bolívar-Bebida de Té-Té Verde 500mL x 12uds,16,163,36545.24000000,5674013.96240000,5956874.12,282860.15760000,4.748466257700,2941722.94,2732291.02240000,48.154464203100,0.978000000000
2023-02-01,Bolívar,Agua,Agua con Gas 5L x 1uds,Bolívar-Agua-Agua con Gas 5L x 1uds,24,286,12660.15000000,3361016.62200000,3620802.90,259786.27800000,7.174825174800,1448478.46,1912538.16200000,56.903561543900,1.430000000000
2023-02-01,Bolívar,Agua,Agua con Gas 500mL x 6uds,Bolívar-Agua-Agua con Gas 500mL x 6uds,11,131,7560.51000000,901968.84300000,990426.81,88457.96700000,8.931297709900,394346.68,507622.16300000,56.279345671400,0.393000000000
2023-02-01,Bolívar,Gaseosa,Uva 600mL x 24uds,Bolívar-Gaseosa-Uva 600mL x 24uds,13,144,51165.39000000,6825463.02600000,7367816.16,542353.13400000,7.361111111100,3744895.68,3080567.34600000,45.133455917400,2.073600000000
2023-02-01,Bolívar,Bebida de Té,Té Negro 500mL x 6uds,Bolívar-Bebida de Té-Té Negro 500mL x 6uds,19,278,18060.94000000,4669294.81820000,5020941.32,351646.50180000,7.003597122300,2529032.72,2140262.09820000,45.836945010600,0.834000000000
2023-02-01,Bolívar,Jugo,Jugo Lima 1000mL x 6uds,Bolívar-Jugo-Jugo Lima 1000mL x 6uds,24,298,24367.71000000,6800053.15260000,7261577.58,461524.42740000,6.355704698000,3985744.04,2814309.11260000,41.386575214100,1.788000000000
2023-02-01,Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,Bolívar-Jugo-Jugo Naranja 2000mL x 24uds,14,156,195804.20000000,26885874.70200000,30545455.20,3659580.49800000,11.980769230800,16481279.88,10404594.82200000,38.699112219000,7.488000000000
2023-02-01,Bolívar,Bebida Energética,Power Up 500mL x 6uds,Bolívar-Bebida Energética-Power Up 500mL x 6uds,18,245,30550.82000000,6853465.45060000,7484950.90,631485.44940000,8.436734693900,3342459.05,3511006.40060000,51.229650545500,0.735000000000
2023-02-01,Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,Bolívar-Jugo-Jugo Manzana 2000mL x 24uds,18,219,192982.63000000,41165124.80530000,42263195.97,1098071.16470000,2.598173516000,23206589.04,17958535.76530000,43.625607477800,10.512000000000
2023-02-01,Bolívar,Gaseosa,Cola 600mL x 24uds,Bolívar-Gaseosa-Cola 600mL x 24uds,11,165,50888.56000000,7793582.96400000,8396612.40,603029.43600000,7.181818181800,4335350.25,3458232.71400000,44.372822230500,2.376000000000
2023-02-01,Bolívar,Agua,Agua Sin Gas 1L x 1uds,Bolívar-Agua-Agua Sin Gas 1L x 1uds,13,187,2519.08000000,437035.18920000,471067.96,34032.77080000,7.224598930500,187837.76,249197.42920000,57.019991835500,0.187000000000
2023-02-01,Bolívar,Agua,Agua Sin Gas 1L x 6uds,Bolívar-Agua-Agua Sin Gas 1L x 6uds,27,292,15188.80962963,4165582.14460000,4432842.38,267260.23540000,6.029094032400,1770202.16,2395379.98460000,57.504087098700,1.752000000000
2023-02-01,Bolívar,Bebida de Té,Té Verde 300mL x 6uds,Bolívar-Bebida de Té-Té Verde 300mL x 6uds,15,144,10926.79000000,1437965.56400000,1573457.76,135492.19600000,8.611111111100,781657.92,656307.64400000,45.641402021800,0.259200000000
2023-02-01,Boyacá,Agua,Agua Sin Gas 1L x 1uds,Boyacá-Agua-Agua Sin Gas 1L x 1uds,1,24,2519.08000000,60457.92000000,60457.92,0.00000000,0.000000000000,24107.52,36350.40000000,60.125125045700,0.024000000000
2023-02-01,Boyacá,Bebida de Té,Té Negro 500mL x 6uds,Boyacá-Bebida de Té-Té Negro 500mL x 6uds,3,40,18060.94000000,722437.60000000,722437.60,0.00000000,0.000000000000,363889.60,358548.00000000,49.630307171200,0.120000000000
2023-02-01,Boyacá,Gaseosa,Cola 600mL x 24uds,Boyacá-Gaseosa-Cola 600mL x 24uds,1,23,50888.56000000,1170436.88000000,1170436.88,0.00000000,0.000000000000,604321.55,566115.33000000,48.367864997600,0.331200000000
2023-02-01,Boyacá,Agua,Agua Sin Gas 1L x 6uds,Boyacá-Agua-Agua Sin Gas 1L x 6uds,2,27,15171.83500000,392312.23110000,410014.53,17702.29890000,4.317480870700,163662.21,228650.02110000,58.282664412200,0.162000000000
2023-02-01,Boyacá,Bebida de Té,Té Verde 500mL x 12uds,Boyacá-Bebida de Té-Té Verde 500mL x 12uds,1,22,36545.24000000,803995.28000000,803995.28,0.00000000,0.000000000000,397042.36,406952.92000000,50.616331976500,0.132000000000
2023-02-01,Boyacá,Bebida Energética,Power Up 500mL x 6uds,Boyacá-Bebida Energética-Power Up 500mL x 6uds,1,8,30550.82000000,212633.70720000,244406.56,31772.85280000,13.000000000000,109141.52,103492.18720000,48.671581078500,0.024000000000
2023-02-01,Boyacá,Gaseosa,Uva 600mL x 24uds,Boyacá-Gaseosa-Uva 600mL x 24uds,2,5,51165.39000000,235360.79400000,255826.95,20466.15600000,8.000000000000,130031.10,105329.69400000,44.752438250200,0.072000000000
2023-02-01,Boyacá,Agua,Agua con Gas 500mL x 6uds,Boyacá-Agua-Agua con Gas 500mL x 6uds,3,41,7560.51000000,268624.92030000,309980.91,41355.98970000,13.341463414600,123421.48,145203.44030000,54.054344674300,0.123000000000
2023-02-01,Boyacá,Jugo,Jugo Lima 1000mL x 6uds,Boyacá-Jugo-Jugo Lima 1000mL x 6uds,1,13,24367.71000000,316780.23000000,316780.23,0.00000000,0.000000000000,173874.74,142905.49000000,45.111871406900,0.078000000000
2023-02-01,Boyacá,Bebida de Té,Té Verde 300mL x 6uds,Boyacá-Bebida de Té-Té Verde 300mL x 6uds,1,7,10926.79000000,61190.02400000,76487.53,15297.50600000,20.000000000000,37997.26,23192.76400000,37.902851615200,0.012600000000
2023-02-01,Boyacá,Agua,Agua con Gas 5L x 1uds,Boyacá-Agua-Agua con Gas 5L x 1uds,3,41,12660.15000000,453233.37000000,519066.15,65832.78000000,12.682926829300,207649.01,245584.36000000,54.184968772300,0.205000000000
2023-02-01,Boyacá,Jugo,Jugo Lima 2000mL x 12uds,Boyacá-Jugo-Jugo Lima 2000mL x 12uds,2,15,96865.24000000,1175944.01360000,1452978.60,277034.58640000,19.066666666700,799322.10,376621.91360000,32.027197659400,0.360000000000
