REGION_CATEGORIA_PRODUCTO,MES,M3_PRODUCTO,ORIGEN,LOWER_BOUND,UPPER_BOUND,REGION,CATEGORIA,PRODUCTO
Antioquia-Agua-Agua con Gas 500mL x 6uds,2026-04-01 00:00:00.000,6.862968916,FORECAST 1,5.619409284,8.158134834,Antioquia,Agua,Agua con Gas 500mL x 6uds
Antioquia-Agua-Agua con Gas 500mL x 6uds,2026-04-01 00:00:00.000,9.702801052,FORECAST 2,8.459241393,10.997966943,Antioquia,Agua,Agua con Gas 500mL x 6uds
Antioquia-Agua-Agua con Gas 500mL x 6uds,2026-05-01 00:00:00.000,6.188796897,FORECAST 1,4.821281467,7.445223336,Antioquia,Agua,Agua con Gas 500mL x 6uds
Antioquia-Agua-Agua con Gas 500mL x 6uds,2026-05-01 00:00:00.000,8.449809146,FORECAST 2,7.082293716,9.706235585,Antioquia,Agua,Agua con Gas 500mL x 6uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-01-01 00:00:00.000,12.265,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-02-01 00:00:00.000,11.39,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-03-01 00:00:00.000,12.01,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-04-01 00:00:00.000,13.105,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-05-01 00:00:00.000,12.54,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-06-01 00:00:00.000,16.07,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-07-01 00:00:00.000,15.785,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-08-01 00:00:00.000,13.535,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-09-01 00:00:00.000,18.995,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-10-01 00:00:00.000,14.14,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-11-01 00:00:00.000,13.54,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2023-12-01 00:00:00.000,15.77,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-01-01 00:00:00.000,10.875,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-02-01 00:00:00.000,10.325,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-03-01 00:00:00.000,14.62,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-04-01 00:00:00.000,9.99,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-05-01 00:00:00.000,11.185,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-06-01 00:00:00.000,18.575,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-07-01 00:00:00.000,18.675,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-08-01 00:00:00.000,21.575,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-09-01 00:00:00.000,10.535,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-10-01 00:00:00.000,17.195,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-11-01 00:00:00.000,16.36,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2024-12-01 00:00:00.000,21.29,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-01-01 00:00:00.000,18.545,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-02-01 00:00:00.000,14.975,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-03-01 00:00:00.000,14.52,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-04-01 00:00:00.000,13.055,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-05-01 00:00:00.000,17.225,ACTUAL,,,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-06-01 00:00:00.000,21.730486917,FORECAST 1,15.861574719,27.601701006,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-06-01 00:00:00.000,17.143774135,FORECAST 2,11.274861936,23.014988223,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-07-01 00:00:00.000,21.566029877,FORECAST 1,15.619144992,27.508509044,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-07-01 00:00:00.000,17.271067013,FORECAST 2,11.324182128,23.21354618,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-08-01 00:00:00.000,22.375047065,FORECAST 1,16.334021547,28.406575288,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-08-01 00:00:00.000,18.0800842,FORECAST 2,12.039058682,24.111612423,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-09-01 00:00:00.000,20.911054387,FORECAST 1,14.801908726,26.981392873,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-09-01 00:00:00.000,16.907841441,FORECAST 2,10.79869578,22.978179927,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-10-01 00:00:00.000,21.956348724,FORECAST 1,15.863343197,28.099759632,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-10-01 00:00:00.000,18.244885696,FORECAST 2,12.151880169,24.388296604,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-11-01 00:00:00.000,22.480131066,FORECAST 1,16.323047687,28.627634147,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-11-01 00:00:00.000,18.849953947,FORECAST 2,12.692870568,24.997457028,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-12-01 00:00:00.000,24.140794857,FORECAST 1,17.928124458,30.400477316,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2025-12-01 00:00:00.000,20.721081747,FORECAST 2,14.508411348,26.980764206,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2026-01-01 00:00:00.000,23.203611137,FORECAST 1,16.951590499,29.496304068,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2026-01-01 00:00:00.000,19.783898027,FORECAST 2,13.531877389,26.076590958,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2026-02-01 00:00:00.000,22.736763847,FORECAST 1,16.398195457,29.049651085,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2026-02-01 00:00:00.000,19.527514746,FORECAST 2,13.188946356,25.840401984,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2026-03-01 00:00:00.000,23.038891455,FORECAST 1,16.662800188,29.383521198,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2026-03-01 00:00:00.000,20.121392273,FORECAST 2,13.745301006,26.466022016,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2026-04-01 00:00:00.000,23.791664594,FORECAST 1,17.371323486,30.233367653,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2026-04-01 00:00:00.000,20.792879503,FORECAST 2,14.372538394,27.234582562,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2026-05-01 00:00:00.000,24.479213057,FORECAST 1,17.963837773,30.955824799,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Agua-Agua con Gas 5L x 1uds,2026-05-01 00:00:00.000,21.853463792,FORECAST 2,15.338088509,28.330075535,Antioquia,Agua,Agua con Gas 5L x 1uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-01-01 00:00:00.000,6.777,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-02-01 00:00:00.000,4.575,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-03-01 00:00:00.000,6.369,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-04-01 00:00:00.000,4.755,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-05-01 00:00:00.000,4.95,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-06-01 00:00:00.000,5.298,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-07-01 00:00:00.000,5.817,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-08-01 00:00:00.000,4.428,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-09-01 00:00:00.000,4.758,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-10-01 00:00:00.000,6.294,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-11-01 00:00:00.000,3.624,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2023-12-01 00:00:00.000,6.987,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-01-01 00:00:00.000,5.352,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-02-01 00:00:00.000,5.514,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-03-01 00:00:00.000,6.669,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-04-01 00:00:00.000,5.658,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-05-01 00:00:00.000,5.031,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-06-01 00:00:00.000,4.926,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-07-01 00:00:00.000,3.498,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-08-01 00:00:00.000,2.523,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-09-01 00:00:00.000,3.93,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-10-01 00:00:00.000,3.534,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-11-01 00:00:00.000,2.673,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2024-12-01 00:00:00.000,1.971,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-01-01 00:00:00.000,3.492,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-02-01 00:00:00.000,3.429,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-03-01 00:00:00.000,5.34,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-04-01 00:00:00.000,3.411,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-05-01 00:00:00.000,5.979,ACTUAL,,,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-06-01 00:00:00.000,4.749949932,FORECAST 1,2.535711789,7.272652892,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-06-01 00:00:00.000,4.749949932,FORECAST 2,2.535711789,7.272652892,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-07-01 00:00:00.000,4.749949932,FORECAST 1,1.933262764,7.401433015,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-07-01 00:00:00.000,4.749949932,FORECAST 2,1.933262764,7.401433015,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-08-01 00:00:00.000,4.749949932,FORECAST 1,1.672422246,7.665678239,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-08-01 00:00:00.000,4.749949932,FORECAST 2,1.672422246,7.665678239,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-09-01 00:00:00.000,4.749949932,FORECAST 1,1.540164081,8.024059757,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-09-01 00:00:00.000,4.749949932,FORECAST 2,1.540164081,8.024059757,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-10-01 00:00:00.000,4.749949932,FORECAST 1,1.62176689,8.137925108,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-10-01 00:00:00.000,4.749949932,FORECAST 2,1.62176689,8.137925108,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-11-01 00:00:00.000,4.749949932,FORECAST 1,1.516438847,7.859246135,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-11-01 00:00:00.000,4.749949932,FORECAST 2,1.516438847,7.859246135,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-12-01 00:00:00.000,4.749949932,FORECAST 1,1.145994532,8.066888158,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2025-12-01 00:00:00.000,4.749949932,FORECAST 2,1.145994532,8.066888158,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2026-01-01 00:00:00.000,4.749949932,FORECAST 1,0.9195697576,8.584366902,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2026-01-01 00:00:00.000,4.749949932,FORECAST 2,0.9195697576,8.584366902,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2026-02-01 00:00:00.000,4.749949932,FORECAST 1,0.9018110335,8.313338669,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2026-02-01 00:00:00.000,4.749949932,FORECAST 2,0.9018110335,8.313338669,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2026-03-01 00:00:00.000,4.749949932,FORECAST 1,0.8089223392,8.987709888,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2026-03-01 00:00:00.000,4.749949932,FORECAST 2,0.8089223392,8.987709888,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2026-04-01 00:00:00.000,4.749949932,FORECAST 1,0.4408612686,8.823449667,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2026-04-01 00:00:00.000,4.749949932,FORECAST 2,0.4408612686,8.823449667,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2026-05-01 00:00:00.000,4.749949932,FORECAST 1,0.6316728798,8.588703712,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Energía Extrema 500mL x 6uds,2026-05-01 00:00:00.000,4.749949932,FORECAST 2,0.6316728798,8.588703712,Antioquia,Bebida Energética,Energía Extrema 500mL x 6uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-01-01 00:00:00.000,1.443,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-02-01 00:00:00.000,2.388,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-03-01 00:00:00.000,2.736,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-04-01 00:00:00.000,2.511,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-05-01 00:00:00.000,1.568,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-06-01 00:00:00.000,2.119,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-07-01 00:00:00.000,1.867,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-08-01 00:00:00.000,1.978,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-09-01 00:00:00.000,2.003,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-10-01 00:00:00.000,1.289,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-11-01 00:00:00.000,2.004,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2023-12-01 00:00:00.000,1.878,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-01-01 00:00:00.000,1.908,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-02-01 00:00:00.000,1.226,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-03-01 00:00:00.000,2.371,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-04-01 00:00:00.000,1.961,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-05-01 00:00:00.000,1.887,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-06-01 00:00:00.000,1.26,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-07-01 00:00:00.000,1.002,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-08-01 00:00:00.000,0.912,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-09-01 00:00:00.000,0.938,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-10-01 00:00:00.000,0.936,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-11-01 00:00:00.000,1.013,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2024-12-01 00:00:00.000,0.754,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-01-01 00:00:00.000,1.567,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-02-01 00:00:00.000,0.778,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-03-01 00:00:00.000,1.513,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-04-01 00:00:00.000,1.351,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-05-01 00:00:00.000,1.135,ACTUAL,,,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-06-01 00:00:00.000,0.4024848518,FORECAST 1,0.1034676665,0.7015020371,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-06-01 00:00:00.000,0.4024848518,FORECAST 2,0.1034676665,0.7015020371,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-07-01 00:00:00.000,0.4133890575,FORECAST 1,0.1143718646,0.7124062505,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-07-01 00:00:00.000,0.4133890575,FORECAST 2,0.1143718646,0.7124062505,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-08-01 00:00:00.000,0.06677493219,FORECAST 1,-0.2322422767,0.3657921411,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-08-01 00:00:00.000,0.06677493219,FORECAST 2,-0.2322422767,0.3657921411,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-09-01 00:00:00.000,0.1364850567,FORECAST 1,-0.1625321795,0.435502293,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-09-01 00:00:00.000,0.1364850567,FORECAST 2,-0.1625321795,0.435502293,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-10-01 00:00:00.000,0.3275460468,FORECAST 1,0.0285287688,0.6265633248,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-10-01 00:00:00.000,0.3275460468,FORECAST 2,0.0285287688,0.6265633248,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-11-01 00:00:00.000,0.23769451,FORECAST 1,-0.0613228273,0.5367118472,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-11-01 00:00:00.000,0.23769451,FORECAST 2,-0.0613228273,0.5367118472,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-12-01 00:00:00.000,0.02610719605,FORECAST 1,-0.272910221,0.3251246131,Antioquia,Bebida Energética,Power Up 250mL x 4uds
Antioquia-Bebida Energética-Power Up 250mL x 4uds,2025-12-01 00:00:00.000,0.02610719605,FORECAST 2,-0.272910221,0.3251246131,Antioquia,Bebida Energética,Power Up 250mL x 4uds
