training_id,employee_id,course_name,status,training_date,plan_year,duration_hours
431,1065,Customer Service Excellence,Scheduled,2025-11-26,2025,4
432,1065,Leadership and Team Management,Completed,2025-05-05,2025,6
433,1065,Workplace Safety and Compliance,Completed,2025-04-20,2025,2
434,1065,Advanced Inventory Control,Scheduled,2025-12-22,2025,4
435,1068,Data Security Awareness,Completed,2024-08-28,2024,2
436,1068,Leadership and Team Management,Completed,2024-07-30,2024,6
437,1068,Workplace Safety and Compliance,Completed,2024-07-12,2024,2
438,1068,Advanced Inventory Control,Completed,2024-05-26,2024,4
439,1068,Customer Service Excellence,Completed,2024-06-10,2024,4
440,1068,Inventory Management Basics,Scheduled,2024-10-18,2024,3
441,1068,Workplace Safety and Compliance,Scheduled,2025-08-10,2025,2
442,1068,Leadership and Team Management,Completed,2025-04-15,2025,6
443,1068,Inventory Management Basics,Scheduled,2025-08-22,2025,3
444,1068,Data Security Awareness,Scheduled,2025-10-02,2025,2
445,1068,Customer Service Excellence,Scheduled,2025-06-13,2025,4
446,1068,Advanced Inventory Control,Completed,2025-05-20,2025,4
447,1069,Customer Service Excellence,Completed,2024-03-05,2024,4
448,1069,Marketing Campaign Strategies,Completed,2024-03-23,2024,5
449,1069,Workplace Safety and Compliance,Scheduled,2025-03-12,2024,2
450,1069,Data Security Awareness,Scheduled,2024-12-18,2024,2
451,1069,Inventory Management Basics,Completed,2024-04-06,2024,3
452,1069,Inventory Management Basics,Completed,2025-02-22,2025,3
453,1069,Workplace Safety and Compliance,Scheduled,2025-10-13,2025,2
454,1069,Marketing Campaign Strategies,Completed,2025-03-13,2025,5
455,1069,Customer Service Excellence,Completed,2025-01-09,2025,4
456,1069,Data Security Awareness,Scheduled,2025-07-30,2025,2
457,1070,Data Security Awareness,Completed,2024-09-14,2024,2
458,1070,Inventory Management Basics,Completed,2024-03-02,2024,3
459,1070,Workplace Safety and Compliance,Scheduled,2024-12-15,2024,2
460,1070,Customer Service Excellence,Completed,2024-05-17,2024,4
461,1070,Inventory Management Basics,Completed,2025-02-08,2025,3
462,1070,Customer Service Excellence,Completed,2025-04-14,2025,4
463,1070,Data Security Awareness,Scheduled,2025-11-29,2025,2
464,1070,Workplace Safety and Compliance,Completed,2025-04-07,2025,2
465,1072,Workplace Safety and Compliance,Scheduled,2024-12-07,2024,2
466,1072,Data Security Awareness,Scheduled,2025-01-04,2024,2
467,1072,Retail Sales Techniques,Scheduled,2024-09-09,2024,5
468,1072,Inventory Management Basics,Scheduled,2024-12-13,2024,3
469,1072,Customer Service Excellence,Completed,2024-03-11,2024,4
470,1072,Workplace Safety and Compliance,Scheduled,2025-07-08,2025,2
471,1072,Customer Service Excellence,Scheduled,2025-07-14,2025,4
472,1072,Inventory Management Basics,Scheduled,2025-12-18,2025,3
473,1072,Retail Sales Techniques,Completed,2025-02-11,2025,5
474,1072,Data Security Awareness,Scheduled,2025-08-21,2025,2
475,1073,Inventory Management Basics,Completed,2024-06-15,2024,3
476,1073,Customer Service Excellence,Completed,2024-08-07,2024,4
477,1073,Workplace Safety and Compliance,Scheduled,2024-10-22,2024,2
478,1073,Data Security Awareness,Completed,2024-02-21,2024,2
479,1073,Customer Service Excellence,Completed,2025-04-06,2025,4
480,1073,Workplace Safety and Compliance,Completed,2025-01-16,2025,2
481,1073,Data Security Awareness,Completed,2025-02-07,2025,2
482,1073,Inventory Management Basics,Scheduled,2025-06-08,2025,3
483,1074,Marketing Campaign Strategies,Completed,2024-01-22,2024,5
484,1074,Customer Service Excellence,Completed,2024-06-06,2024,4
485,1074,Inventory Management Basics,Completed,2024-04-28,2024,3
486,1074,Workplace Safety and Compliance,Scheduled,2025-03-16,2024,2
487,1074,Data Security Awareness,Completed,2024-06-15,2024,2
488,1074,Marketing Campaign Strategies,Scheduled,2025-12-27,2025,5
489,1074,Workplace Safety and Compliance,Scheduled,2025-11-01,2025,2
490,1074,Customer Service Excellence,Scheduled,2025-10-20,2025,4
491,1074,Inventory Management Basics,Completed,2025-04-20,2025,3
492,1074,Data Security Awareness,Scheduled,2025-07-03,2025,2
493,1076,Workplace Safety and Compliance,Completed,2024-05-19,2024,2
494,1076,Employee Wellness Program,Completed,2024-11-17,2024,2
495,1076,Customer Service Excellence,Completed,2024-01-21,2024,4
496,1076,Data Security Awareness,Scheduled,2024-11-01,2024,2
497,1076,Inventory Management Basics,Completed,2024-10-24,2024,3
498,1076,Data Security Awareness,Scheduled,2025-09-13,2025,2
499,1076,Inventory Management Basics,Completed,2025-02-20,2025,3
500,1076,Workplace Safety and Compliance,Scheduled,2025-08-12,2025,2
501,1076,Employee Wellness Program,Completed,2025-04-21,2025,2
502,1076,Customer Service Excellence,Completed,2025-03-25,2025,4
503,1078,Workplace Safety and Compliance,Scheduled,2024-11-15,2024,2
504,1078,Customer Service Excellence,Completed,2024-07-04,2024,4
505,1078,Data Security Awareness,Completed,2024-05-30,2024,2
506,1078,Inventory Management Basics,Completed,2024-08-06,2024,3
507,1078,Workplace Safety and Compliance,Scheduled,2025-10-24,2025,2
508,1078,Data Security Awareness,Scheduled,2025-08-13,2025,2
509,1078,Customer Service Excellence,Completed,2025-04-13,2025,4
510,1078,Inventory Management Basics,Completed,2025-02-07,2025,3
511,1079,Data Security Awareness,Completed,2024-04-29,2024,2
512,1079,Customer Service Excellence,Completed,2024-04-22,2024,4
513,1079,Workplace Safety and Compliance,Completed,2024-07-23,2024,2
514,1079,Inventory Management Basics,Scheduled,2024-11-07,2024,3
515,1079,Retail Sales Techniques,Completed,2024-06-14,2024,5
516,1079,Data Security Awareness,Completed,2025-04-28,2025,2
517,1079,Customer Service Excellence,Scheduled,2025-08-29,2025,4
518,1079,Retail Sales Techniques,Scheduled,2025-07-14,2025,5
519,1079,Workplace Safety and Compliance,Completed,2025-02-05,2025,2
520,1079,Inventory Management Basics,Completed,2025-01-07,2025,3
521,1081,Advanced Inventory Control,Completed,2024-09-20,2024,4
522,1081,Data Security Awareness,Scheduled,2025-03-20,2024,2
523,1081,Workplace Safety and Compliance,Scheduled,2024-06-08,2024,2
524,1081,Customer Service Excellence,Completed,2024-07-02,2024,4
525,1081,Inventory Management Basics,Completed,2024-02-28,2024,3
526,1081,Inventory Management Basics,Completed,2025-02-25,2025,3
527,1081,Workplace Safety and Compliance,Completed,2025-03-04,2025,2
528,1081,Advanced Inventory Control,Scheduled,2025-05-26,2025,4
529,1081,Customer Service Excellence,Scheduled,2025-09-08,2025,4
530,1081,Data Security Awareness,Scheduled,2025-06-01,2025,2
531,1083,Data Security Awareness,Completed,2024-02-27,2024,2
532,1083,Customer Service Excellence,Completed,2024-05-21,2024,4
533,1083,Inventory Management Basics,Completed,2024-06-04,2024,3
534,1083,Advanced Inventory Control,Completed,2024-04-07,2024,4
535,1083,Workplace Safety and Compliance,Completed,2024-09-11,2024,2
536,1083,Advanced Inventory Control,Completed,2025-01-07,2025,4
537,1083,Data Security Awareness,Scheduled,2025-11-04,2025,2
538,1083,Inventory Management Basics,Scheduled,2025-10-29,2025,3
539,1083,Customer Service Excellence,Scheduled,2025-09-09,2025,4
540,1083,Workplace Safety and Compliance,Scheduled,2025-08-05,2025,2
541,1084,Financial Reporting for Retail,Completed,2024-10-09,2024,4
542,1084,Inventory Management Basics,Scheduled,2025-01-07,2024,3
543,1084,Data Security Awareness,Scheduled,2024-11-06,2024,2
544,1084,Workplace Safety and Compliance,Scheduled,2024-07-07,2024,2
545,1084,Customer Service Excellence,Completed,2024-02-10,2024,4
546,1084,Financial Reporting for Retail,Completed,2025-03-15,2025,4
547,1084,Inventory Management Basics,Completed,2025-05-12,2025,3
548,1084,Workplace Safety and Compliance,Completed,2025-02-15,2025,2
549,1084,Customer Service Excellence,Completed,2025-02-02,2025,4
550,1084,Data Security Awareness,Completed,2025-01-02,2025,2
551,1085,Customer Service Excellence,Completed,2024-08-14,2024,4
552,1085,Workplace Safety and Compliance,Completed,2024-04-19,2024,2
553,1085,Financial Reporting for Retail,Completed,2024-03-06,2024,4
554,1085,Data Security Awareness,Scheduled,2024-07-03,2024,2
555,1085,Inventory Management Basics,Completed,2024-10-30,2024,3
556,1085,Data Security Awareness,Completed,2025-02-09,2025,2
557,1085,Financial Reporting for Retail,Scheduled,2025-06-05,2025,4
558,1085,Workplace Safety and Compliance,Scheduled,2025-12-10,2025,2
559,1085,Customer Service Excellence,Completed,2025-04-26,2025,4
560,1085,Inventory Management Basics,Scheduled,2025-10-18,2025,3
561,1086,Advanced Inventory Control,Completed,2024-01-05,2024,4
562,1086,Inventory Management Basics,Completed,2024-10-07,2024,3
563,1086,Data Security Awareness,Scheduled,2025-02-03,2024,2
564,1086,Workplace Safety and Compliance,Completed,2024-11-17,2024,2
565,1086,Customer Service Excellence,Scheduled,2024-11-22,2024,4
566,1086,Advanced Inventory Control,Scheduled,2025-07-16,2025,4
567,1086,Customer Service Excellence,Scheduled,2025-10-22,2025,4
568,1086,Workplace Safety and Compliance,Completed,2025-04-06,2025,2
569,1086,Data Security Awareness,Completed,2025-05-20,2025,2
570,1086,Inventory Management Basics,Scheduled,2025-08-29,2025,3
571,1087,Data Security Awareness,Completed,2024-03-03,2024,2
572,1087,Employee Wellness Program,Completed,2024-09-29,2024,2
573,1087,Customer Service Excellence,Completed,2024-06-01,2024,4
574,1087,Inventory Management Basics,Scheduled,2024-06-24,2024,3
575,1087,Workplace Safety and Compliance,Completed,2024-02-04,2024,2
576,1087,Data Security Awareness,Completed,2025-02-07,2025,2
577,1087,Employee Wellness Program,Completed,2025-01-01,2025,2
578,1087,Workplace Safety and Compliance,Completed,2025-03-01,2025,2
579,1087,Customer Service Excellence,Scheduled,2025-10-19,2025,4
580,1087,Inventory Management Basics,Scheduled,2025-10-28,2025,3
581,1088,Marketing Campaign Strategies,Scheduled,2025-03-22,2024,5
582,1088,Workplace Safety and Compliance,Completed,2024-10-20,2024,2
583,1088,Data Security Awareness,Completed,2024-11-04,2024,2
584,1088,Customer Service Excellence,Scheduled,2024-07-23,2024,4
585,1088,Inventory Management Basics,Scheduled,2024-12-30,2024,3
586,1088,Marketing Campaign Strategies,Completed,2025-02-18,2025,5
587,1088,Workplace Safety and Compliance,Completed,2025-03-09,2025,2
588,1088,Inventory Management Basics,Scheduled,2025-11-26,2025,3
589,1088,Data Security Awareness,Completed,2025-01-16,2025,2
590,1088,Customer Service Excellence,Scheduled,2025-06-07,2025,4
591,1089,Customer Service Excellence,Completed,2024-11-06,2024,4
592,1089,Inventory Management Basics,Scheduled,2024-08-07,2024,3
593,1089,Workplace Safety and Compliance,Completed,2024-12-27,2024,2
594,1089,Data Security Awareness,Scheduled,2024-10-17,2024,2
595,1089,Inventory Management Basics,Scheduled,2025-07-15,2025,3
596,1089,Data Security Awareness,Completed,2025-01-02,2025,2
597,1089,Customer Service Excellence,Completed,2025-01-14,2025,4
598,1089,Workplace Safety and Compliance,Scheduled,2025-07-02,2025,2
599,1090,Workplace Safety and Compliance,Scheduled,2024-07-01,2024,2
600,1090,Customer Service Excellence,Scheduled,2024-06-25,2024,4
601,1090,Data Security Awareness,Completed,2024-03-15,2024,2
602,1090,Employee Wellness Program,Completed,2024-05-01,2024,2
603,1090,Inventory Management Basics,Completed,2024-02-28,2024,3
604,1090,Workplace Safety and Compliance,Scheduled,2025-12-09,2025,2
605,1090,Inventory Management Basics,Scheduled,2025-06-15,2025,3
606,1090,Customer Service Excellence,Scheduled,2025-07-17,2025,4
607,1090,Employee Wellness Program,Completed,2025-02-11,2025,2
608,1090,Data Security Awareness,Scheduled,2025-08-14,2025,2
609,1092,Workplace Safety and Compliance,Scheduled,2024-08-27,2024,2
610,1092,Retail Sales Techniques,Completed,2024-10-06,2024,5
611,1092,Data Security Awareness,Completed,2024-02-27,2024,2
612,1092,Inventory Management Basics,Completed,2024-10-18,2024,3
613,1092,Customer Service Excellence,Scheduled,2024-06-27,2024,4
614,1092,Inventory Management Basics,Completed,2025-02-17,2025,3
615,1092,Workplace Safety and Compliance,Scheduled,2025-06-24,2025,2
616,1092,Retail Sales Techniques,Scheduled,2025-08-20,2025,5
617,1092,Customer Service Excellence,Scheduled,2025-07-04,2025,4
618,1092,Data Security Awareness,Completed,2025-03-23,2025,2
619,1093,Inventory Management Basics,Scheduled,2024-07-09,2024,3
620,1093,Data Security Awareness,Completed,2024-05-12,2024,2
621,1093,Workplace Safety and Compliance,Scheduled,2024-06-29,2024,2
622,1093,Customer Service Excellence,Scheduled,2024-07-01,2024,4
623,1093,Data Security Awareness,Completed,2025-01-02,2025,2
624,1093,Inventory Management Basics,Completed,2025-04-20,2025,3
625,1093,Customer Service Excellence,Scheduled,2025-11-13,2025,4
626,1093,Workplace Safety and Compliance,Scheduled,2025-07-26,2025,2
627,1094,Data Security Awareness,Completed,2024-02-22,2024,2
628,1094,Customer Service Excellence,Completed,2024-06-04,2024,4
629,1094,Workplace Safety and Compliance,Completed,2024-06-05,2024,2
630,1094,Inventory Management Basics,Completed,2024-12-07,2024,3
631,1094,Customer Service Excellence,Completed,2025-03-01,2025,4
632,1094,Workplace Safety and Compliance,Completed,2025-03-27,2025,2
633,1094,Inventory Management Basics,Scheduled,2025-12-24,2025,3
634,1094,Data Security Awareness,Completed,2025-03-17,2025,2
635,1096,Data Security Awareness,Completed,2024-05-13,2024,2
636,1096,Workplace Safety and Compliance,Completed,2024-07-16,2024,2
637,1096,Customer Service Excellence,Scheduled,2024-11-23,2024,4
638,1096,Inventory Management Basics,Completed,2024-04-06,2024,3
639,1096,Customer Service Excellence,Scheduled,2025-06-21,2025,4
640,1096,Data Security Awareness,Completed,2025-05-09,2025,2
641,1096,Workplace Safety and Compliance,Completed,2025-02-19,2025,2
642,1096,Inventory Management Basics,Completed,2025-01-26,2025,3
643,1097,Data Security Awareness,Completed,2024-01-28,2024,2
644,1097,Marketing Campaign Strategies,Completed,2024-11-26,2024,5
645,1097,Inventory Management Basics,Scheduled,2024-06-03,2024,3
646,1097,Customer Service Excellence,Completed,2024-06-18,2024,4
647,1097,Workplace Safety and Compliance,Completed,2024-02-06,2024,2
648,1097,Customer Service Excellence,Scheduled,2025-12-15,2025,4
649,1097,Marketing Campaign Strategies,Completed,2025-05-18,2025,5
650,1097,Workplace Safety and Compliance,Completed,2025-05-06,2025,2
651,1097,Inventory Management Basics,Completed,2025-01-18,2025,3
652,1097,Data Security Awareness,Completed,2025-05-17,2025,2
653,1100,Data Security Awareness,Completed,2024-12-28,2024,2
654,1100,Leadership and Team Management,Completed,2024-02-10,2024,6
655,1100,Inventory Management Basics,Scheduled,2025-01-08,2024,3
656,1100,Customer Service Excellence,Completed,2024-07-17,2024,4
657,1100,Financial Reporting for Retail,Scheduled,2024-08-16,2024,4
658,1100,Workplace Safety and Compliance,Completed,2024-09-21,2024,2
659,1100,Data Security Awareness,Completed,2025-01-18,2025,2
660,1100,Customer Service Excellence,Scheduled,2025-08-10,2025,4
661,1100,Leadership and Team Management,Completed,2025-02-24,2025,6
662,1100,Financial Reporting for Retail,Completed,2025-05-10,2025,4
663,1100,Workplace Safety and Compliance,Scheduled,2025-07-04,2025,2
664,1100,Inventory Management Basics,Scheduled,2025-08-23,2025,3
665,1101,Data Security Awareness,Completed,2024-07-27,2024,2
666,1101,Inventory Management Basics,Completed,2024-07-18,2024,3
667,1101,Workplace Safety and Compliance,Completed,2024-03-06,2024,2
668,1101,Customer Service Excellence,Completed,2024-04-06,2024,4
669,1101,Marketing Campaign Strategies,Completed,2024-06-28,2024,5
670,1101,Customer Service Excellence,Completed,2025-01-04,2025,4
671,1101,Inventory Management Basics,Scheduled,2025-08-02,2025,3
672,1101,Workplace Safety and Compliance,Completed,2025-05-22,2025,2
673,1101,Marketing Campaign Strategies,Completed,2025-02-09,2025,5
674,1101,Data Security Awareness,Scheduled,2025-08-11,2025,2
675,1105,Customer Service Excellence,Scheduled,2024-08-19,2024,4
676,1105,Workplace Safety and Compliance,Completed,2024-02-07,2024,2
677,1105,Inventory Management Basics,Completed,2024-04-14,2024,3
678,1105,Leadership and Team Management,Completed,2024-02-18,2024,6
679,1105,Data Security Awareness,Completed,2024-12-11,2024,2
680,1105,Retail Sales Techniques,Scheduled,2025-01-04,2024,5
681,1105,Workplace Safety and Compliance,Completed,2025-05-15,2025,2
682,1105,Inventory Management Basics,Scheduled,2025-07-27,2025,3
683,1105,Leadership and Team Management,Scheduled,2025-09-02,2025,6
684,1105,Retail Sales Techniques,Scheduled,2025-10-22,2025,5
685,1105,Data Security Awareness,Completed,2025-03-01,2025,2
686,1105,Customer Service Excellence,Scheduled,2025-07-12,2025,4
687,1106,Customer Service Excellence,Completed,2024-02-01,2024,4
688,1106,Workplace Safety and Compliance,Completed,2024-12-29,2024,2
689,1106,Data Security Awareness,Completed,2024-04-21,2024,2
690,1106,Financial Reporting for Retail,Scheduled,2024-10-07,2024,4
691,1106,Inventory Management Basics,Completed,2024-10-15,2024,3
692,1106,Customer Service Excellence,Completed,2025-03-24,2025,4
693,1106,Workplace Safety and Compliance,Completed,2025-05-03,2025,2
